row_id,known_status_count,login_attempts,login_attempts_known_outcome,complete_body_measurements,complete_duration_measurements,pending_at_scoring,timeouts,telemetry_dropped_in_window,interval_fully_observed,insufficient_history,telemetry_defects
69,2,0,0,2,2,0,0,0,False,True,0
70,2,0,0,2,2,0,0,0,False,True,0
71,2,0,0,2,2,0,0,0,False,True,0
72,2,0,0,2,2,0,0,0,False,True,0
73,2,0,0,2,2,0,0,0,False,True,0
74,2,0,0,2,2,0,0,0,False,True,0
75,2,0,0,2,2,0,0,0,False,True,0
76,2,0,0,2,2,0,0,0,False,True,0
77,2,0,0,2,2,0,0,0,False,True,0
78,2,0,0,2,2,0,0,0,False,True,0
79,2,0,0,2,2,0,0,0,False,True,0
80,10,0,0,10,10,0,0,0,True,False,0
81,12,0,0,12,12,0,0,0,True,False,0
82,10,0,0,10,10,0,0,0,True,False,0
83,9,0,0,9,9,0,0,0,True,False,0
84,9,0,0,9,9,1,0,0,True,False,0
85,9,0,0,9,9,0,0,0,True,False,0
86,11,0,0,11,11,0,0,0,True,False,0
87,11,0,0,11,11,0,0,0,True,False,0
88,10,0,0,10,10,0,0,0,True,False,0
89,7,7,7,7,7,0,0,0,True,False,0
90,5,0,0,5,5,0,0,0,True,False,0
91,10,0,0,10,10,0,0,0,True,False,0
92,11,0,0,11,11,0,0,0,True,False,0
93,0,121,0,0,0,0,0,0,True,False,0
94,0,0,0,0,0,0,0,0,True,False,0
95,89,0,0,89,89,0,0,0,True,False,0
96,47,0,0,47,47,0,0,0,True,False,0
97,72,0,0,72,72,0,0,0,True,False,0
98,12,0,0,12,12,0,0,0,True,False,0
99,12,0,0,12,12,0,0,0,True,False,0
100,11,0,0,11,11,0,0,0,True,False,0
101,11,0,0,11,11,0,0,0,True,False,0
102,10,0,0,10,10,0,0,0,True,False,0
103,8,1,1,8,8,0,0,0,True,False,0
104,7,0,0,7,7,0,0,0,True,False,0
105,7,0,0,7,7,0,0,0,True,False,0
106,8,0,0,8,8,0,0,0,True,False,0
107,6,0,0,6,6,0,0,0,True,False,0
108,7,0,0,7,7,0,0,0,True,False,0
109,8,1,1,8,8,0,0,0,True,False,0
110,8,0,0,8,8,0,0,0,True,False,0
111,6,0,0,6,6,0,0,0,True,False,0
112,8,0,0,8,8,0,0,0,True,False,0
113,6,0,0,6,6,0,0,0,True,False,0
114,7,0,0,7,7,0,0,0,True,False,0
115,7,0,0,7,7,0,0,0,True,False,0
116,8,0,0,8,8,0,0,0,True,False,0
117,7,0,0,7,7,0,0,0,True,False,0
118,7,0,0,7,7,0,0,0,True,False,0
119,15,0,0,15,15,0,0,0,True,False,0
120,14,0,0,14,14,0,0,0,True,False,0
121,15,0,0,15,15,0,0,0,True,False,0
122,10,0,0,10,10,0,0,0,True,False,0
123,14,0,0,14,14,0,0,0,True,False,0
124,15,0,0,15,15,0,0,0,True,False,0
125,16,0,0,16,16,0,0,0,True,False,0
126,15,0,0,15,15,0,0,0,True,False,0
127,4,0,0,4,4,0,0,0,True,False,0
128,6,0,0,6,6,0,0,0,True,False,0
129,6,0,0,6,6,0,0,0,True,False,0
130,6,0,0,6,6,0,0,0,True,False,0
131,12,0,0,12,12,0,0,0,True,False,0
132,4,0,0,4,4,0,0,0,True,False,0
133,6,0,0,6,6,0,0,0,True,False,0
134,12,0,0,12,12,0,0,0,True,False,0
135,7,0,0,7,7,0,0,0,True,False,0
136,9,0,0,9,9,0,0,0,True,False,0
137,12,0,0,12,12,0,0,0,True,False,0
138,10,0,0,10,10,0,0,0,True,False,0
139,13,0,0,13,13,0,0,0,True,False,0
140,6,0,0,6,6,0,0,0,True,False,0
141,11,0,0,11,11,0,0,0,True,False,0
142,12,0,0,12,12,0,0,0,True,False,0
143,12,0,0,12,12,0,0,0,True,False,0
144,11,0,0,11,11,0,0,0,True,False,0
145,10,0,0,10,10,0,0,0,True,False,0
146,8,0,0,8,8,0,0,0,True,False,0
147,11,0,0,11,11,0,0,0,True,False,0
148,12,0,0,12,12,0,0,0,True,False,0
149,10,0,0,10,10,0,0,0,True,False,0
150,11,0,0,11,11,0,0,0,True,False,0
151,10,0,0,10,10,0,0,0,True,False,0
152,8,8,8,8,8,0,0,0,True,False,0
153,5,0,0,5,5,0,0,0,True,False,0
154,14,0,0,14,14,0,0,0,True,False,0
155,13,0,0,13,13,0,0,0,True,False,0
156,0,115,0,0,0,0,0,0,True,False,0
157,0,0,0,0,0,0,0,0,True,False,0
158,92,0,0,92,92,0,0,0,True,False,0
159,47,0,0,47,47,0,0,0,True,False,0
160,73,0,0,73,73,0,0,0,True,False,0
161,10,0,0,10,10,0,0,0,True,False,0
162,11,0,0,11,11,0,0,0,True,False,0
163,11,0,0,11,11,0,0,0,True,False,0
164,14,0,0,14,14,0,0,0,True,False,0
165,10,0,0,10,10,0,0,0,True,False,0
166,7,0,0,7,7,0,0,0,True,False,0
167,7,0,0,7,7,0,0,0,True,False,0
168,7,0,0,7,7,0,0,0,True,False,0
169,7,0,0,7,7,0,0,0,True,False,0
170,9,0,0,9,9,0,0,0,True,False,0
171,8,0,0,8,8,0,0,0,True,False,0
172,7,0,0,7,7,0,0,0,True,False,0
173,8,0,0,8,8,0,0,0,True,False,0
174,7,0,0,7,7,0,0,0,True,False,0
175,7,0,0,7,7,0,0,0,True,False,0
176,8,0,0,8,8,0,0,0,True,False,0
177,8,0,0,8,8,0,0,0,True,False,0
178,8,0,0,8,8,0,0,0,True,False,0
179,6,0,0,6,6,0,0,0,True,False,0
180,7,0,0,7,7,0,0,0,True,False,0
181,7,0,0,7,7,0,0,0,True,False,0
182,15,0,0,15,15,0,0,0,True,False,0
183,13,0,0,13,13,0,0,0,True,False,0
184,11,0,0,11,11,0,0,0,True,False,0
185,15,0,0,15,15,0,0,0,True,False,0
186,12,0,0,12,12,0,0,0,True,False,0
187,12,0,0,12,12,0,0,0,True,False,0
188,13,0,0,13,13,0,0,0,True,False,0
189,14,0,0,14,14,0,0,0,True,False,0
190,4,0,0,4,4,0,0,0,True,False,0
191,6,0,0,6,6,0,0,0,True,False,0
192,6,0,0,6,6,0,0,0,True,False,0
193,6,0,0,6,6,0,0,0,True,False,0
194,12,0,0,12,12,0,0,0,True,False,0
195,4,0,0,4,4,0,0,0,True,False,0
196,6,0,0,6,6,0,0,0,True,False,0
197,12,0,0,12,12,0,0,0,True,False,0
198,13,0,0,13,13,0,0,0,True,False,0
199,14,0,0,14,14,0,0,0,True,False,0
200,7,0,0,7,7,0,0,0,True,False,0
201,11,0,0,11,11,0,0,0,True,False,0
202,14,0,0,14,14,0,0,0,True,False,0
203,15,0,0,15,15,0,0,0,True,False,0
204,8,0,0,8,8,0,0,0,True,False,0
205,12,0,0,12,12,0,0,0,True,False,0
206,10,0,0,10,10,0,0,0,True,False,0
207,11,0,0,11,11,0,0,0,True,False,0
208,10,0,0,10,10,0,0,0,True,False,0
209,12,0,0,12,12,0,0,0,True,False,0
210,9,0,0,9,9,0,0,0,True,False,0
211,10,0,0,10,10,0,0,0,True,False,0
212,11,0,0,11,11,0,0,0,True,False,0
213,10,0,0,10,10,0,0,0,True,False,0
214,10,0,0,10,10,0,0,0,True,False,0
215,7,7,7,7,7,0,0,0,True,False,0
216,5,0,0,5,5,0,0,0,True,False,0
217,12,0,0,12,12,0,0,0,True,False,0
218,12,0,0,12,12,0,0,0,True,False,0
219,0,121,0,0,0,0,0,0,True,False,0
220,0,0,0,0,0,0,0,0,True,False,0
221,90,0,0,90,90,0,0,0,True,False,0
222,49,0,0,49,49,0,0,0,True,False,0
223,74,0,0,74,74,0,0,0,True,False,0
224,10,0,0,10,10,0,0,0,True,False,0
225,9,0,0,9,9,0,0,0,True,False,0
226,11,0,0,11,11,0,0,0,True,False,0
227,12,0,0,12,12,0,0,0,True,False,0
228,11,0,0,11,11,0,0,0,True,False,0
229,8,0,0,8,8,0,0,0,True,False,0
230,8,0,0,8,8,0,0,0,True,False,0
231,9,0,0,9,9,0,0,0,True,False,0
232,8,0,0,8,8,0,0,0,True,False,0
233,7,0,0,7,7,0,0,0,True,False,0
234,8,0,0,8,8,0,0,0,True,False,0
235,8,0,0,8,8,0,0,0,True,False,0
236,7,0,0,7,7,0,0,0,True,False,0
237,8,0,0,8,8,0,0,0,True,False,0
238,9,0,0,9,9,0,0,0,True,False,0
239,6,0,0,6,6,0,0,0,True,False,0
240,7,0,0,7,7,0,0,0,True,False,0
241,6,0,0,6,6,0,0,0,True,False,0
242,7,0,0,7,7,0,0,0,True,False,0
243,8,0,0,8,8,0,0,0,True,False,0
244,6,0,0,6,6,0,0,0,True,False,0
245,14,0,0,14,14,0,0,0,True,False,0
246,13,0,0,13,13,0,0,0,True,False,0
247,13,0,0,13,13,0,0,0,True,False,0
248,13,0,0,13,13,0,0,0,True,False,0
249,15,0,0,15,15,0,0,0,True,False,0
250,13,0,0,13,13,0,0,0,True,False,0
251,14,0,0,14,14,0,0,0,True,False,0
252,11,0,0,11,11,0,0,0,True,False,0
253,4,0,0,4,4,0,0,0,True,False,0
254,6,0,0,6,6,0,0,0,True,False,0
255,6,0,0,6,6,0,0,0,True,False,0
256,6,0,0,6,6,0,0,0,True,False,0
257,12,0,0,12,12,0,0,0,True,False,0
258,4,0,0,4,4,0,0,0,True,False,0
259,6,0,0,6,6,0,0,0,True,False,0
260,12,0,0,12,12,0,0,0,True,False,0
261,12,0,0,12,12,0,0,0,True,False,0
262,6,0,0,6,6,0,0,0,True,False,0
263,7,0,0,7,7,0,0,0,True,False,0
264,8,0,0,8,8,0,0,0,True,False,0
265,14,0,0,14,14,0,0,0,True,False,0
266,13,0,0,13,13,0,0,0,True,False,0
267,14,0,0,14,14,0,0,0,True,False,0
268,9,0,0,9,9,0,0,0,True,False,0
269,12,0,0,12,12,0,0,0,True,False,0
270,12,0,0,12,12,0,0,0,True,False,0
271,10,0,0,10,10,0,0,0,True,False,0
272,9,0,0,9,9,0,0,0,True,False,0
273,9,0,0,9,9,0,0,0,True,False,0
274,12,0,0,12,12,0,0,0,True,False,0
275,12,0,0,12,12,0,0,0,True,False,0
276,9,0,0,9,9,0,0,0,True,False,0
277,10,1,1,10,10,0,0,0,True,False,0
278,8,8,8,8,8,0,0,0,True,False,0
279,5,0,0,5,5,0,0,0,True,False,0
280,10,1,1,10,10,0,0,0,True,False,0
281,11,1,1,11,11,0,0,0,True,False,0
282,0,121,0,0,0,0,0,0,True,False,0
283,0,0,0,0,0,0,0,0,True,False,0
284,94,0,0,94,94,0,0,0,True,False,0
285,45,0,0,45,45,0,0,0,True,False,0
286,76,0,0,76,76,0,0,0,True,False,0
287,11,1,1,11,11,0,0,0,True,False,0
288,11,1,1,11,11,0,0,0,True,False,0
289,12,1,1,12,12,0,0,0,True,False,0
290,12,1,1,12,12,0,0,0,True,False,0
291,11,1,1,11,11,0,0,0,True,False,0
292,7,0,0,7,7,0,0,0,True,False,0
293,8,0,0,8,8,0,0,0,True,False,0
294,7,0,0,7,7,0,0,0,True,False,0
295,7,0,0,7,7,0,0,0,True,False,0
296,7,0,0,7,7,0,0,0,True,False,0
297,8,0,0,8,8,0,0,0,True,False,0
298,7,0,0,7,7,0,0,0,True,False,0
299,8,0,0,8,8,0,0,0,True,False,0
300,7,0,0,7,7,0,0,0,True,False,0
301,7,0,0,7,7,0,0,0,True,False,0
302,7,0,0,7,7,0,0,0,True,False,0
303,6,0,0,6,6,0,0,0,True,False,0
304,7,0,0,7,7,0,0,0,True,False,0
305,8,0,0,8,8,0,0,0,True,False,0
306,8,0,0,8,8,0,0,0,True,False,0
307,7,0,0,7,7,0,0,0,True,False,0
308,15,0,0,15,15,0,0,0,True,False,0
309,12,0,0,12,12,0,0,0,True,False,0
310,15,0,0,15,15,0,0,0,True,False,0
311,14,0,0,14,14,0,0,0,True,False,0
312,15,0,0,15,15,0,0,0,True,False,0
313,14,0,0,14,14,0,0,0,True,False,0
314,11,0,0,11,11,0,0,0,True,False,0
315,12,0,0,12,12,0,0,0,True,False,0
316,4,0,0,4,4,0,0,0,True,False,0
317,6,0,0,6,6,0,0,0,True,False,0
318,6,0,0,6,6,0,0,0,True,False,0
319,6,0,0,6,6,0,0,0,True,False,0
320,12,0,0,12,12,0,0,0,True,False,0
321,4,0,0,4,4,0,0,0,True,False,0
322,6,0,0,6,6,0,0,0,True,False,0
323,12,0,0,12,12,0,0,0,True,False,0
324,10,0,0,10,10,0,0,0,True,False,0
325,13,0,0,13,13,0,0,0,True,False,0
326,10,0,0,10,10,0,0,0,True,False,0
327,9,0,0,9,9,0,0,0,True,False,0
328,10,0,0,10,10,0,0,0,True,False,0
329,7,0,0,7,7,0,0,0,True,False,0
330,9,0,0,9,9,0,0,0,True,False,0
331,10,0,0,10,10,0,0,0,True,False,0
332,8,0,0,8,8,0,0,0,True,False,0
333,11,0,0,11,11,0,0,0,True,False,0
334,12,0,0,12,12,0,0,0,True,False,0
335,11,0,0,11,11,0,0,0,True,False,0
336,10,0,0,10,10,0,0,0,True,False,0
337,11,0,0,11,11,0,0,0,True,False,0
338,9,0,0,9,9,0,0,0,True,False,0
339,12,0,0,12,12,0,0,0,True,False,0
340,10,0,0,10,10,0,0,0,True,False,0
341,7,7,7,7,7,0,0,0,True,False,0
342,5,0,0,5,5,0,0,0,True,False,0
343,10,0,0,10,10,0,0,0,True,False,0
344,11,0,0,11,11,0,0,0,True,False,0
345,10,118,10,10,10,0,0,0,True,False,0
346,200,0,0,200,200,0,0,0,True,False,0
347,98,0,0,98,98,0,0,0,True,False,0
348,53,0,0,53,53,0,0,0,True,False,0
349,73,0,0,73,73,0,0,0,True,False,0
350,8,0,0,8,8,0,0,0,True,False,0
351,8,0,0,8,8,0,0,0,True,False,0
352,9,0,0,9,9,0,0,0,True,False,0
353,8,0,0,8,8,0,0,0,True,False,0
354,8,0,0,8,8,0,0,0,True,False,0
355,6,0,0,6,6,0,0,0,True,False,0
356,11,0,0,11,11,0,0,0,True,False,0
357,7,0,0,7,7,0,0,0,True,False,0
358,9,0,0,9,9,0,0,0,True,False,0
359,6,0,0,6,6,0,0,0,True,False,0
360,6,0,0,6,6,0,0,0,True,False,0
361,8,0,0,8,8,0,0,0,True,False,0
362,7,0,0,7,7,0,0,0,True,False,0
363,8,0,0,8,8,0,0,0,True,False,0
364,6,0,0,6,6,0,0,0,True,False,0
365,7,0,0,7,7,0,0,0,True,False,0
366,6,0,0,6,6,0,0,0,True,False,0
367,8,0,0,8,8,0,0,0,True,False,0
368,10,0,0,10,10,0,0,0,True,False,0
369,6,0,0,6,6,0,0,0,True,False,0
370,7,0,0,7,7,0,0,0,True,False,0
371,18,0,0,18,18,0,0,0,True,False,0
372,12,0,0,12,12,0,0,0,True,False,0
373,12,0,0,12,12,0,0,0,True,False,0
374,12,0,0,12,12,0,0,0,True,False,0
375,13,0,0,13,13,0,0,0,True,False,0
376,13,0,0,13,13,0,0,0,True,False,0
377,13,0,0,13,13,0,0,0,True,False,0
378,14,0,0,14,14,0,0,0,True,False,0
379,4,0,0,4,4,0,0,0,True,False,0
380,6,0,0,6,6,0,0,0,True,False,0
381,6,0,0,6,6,0,0,0,True,False,0
382,6,0,0,6,6,0,0,0,True,False,0
383,12,0,0,12,12,0,0,0,True,False,0
384,4,0,0,4,4,0,0,0,True,False,0
385,6,0,0,6,6,0,0,0,True,False,0
386,12,0,0,12,12,0,0,0,True,False,0
387,11,0,0,11,11,0,0,0,True,False,0
388,10,0,0,10,10,0,0,0,True,False,0
389,15,0,0,15,15,0,0,0,True,False,0
390,13,0,0,13,13,0,0,0,True,False,0
391,13,0,0,13,13,0,0,0,True,False,0
392,12,0,0,12,12,0,0,0,True,False,0
393,8,0,0,8,8,0,0,0,True,False,0
394,11,0,0,11,11,0,0,0,True,False,0
395,9,0,0,9,9,0,0,0,True,False,0
396,9,0,0,9,9,0,0,0,True,False,0
397,10,0,0,10,10,0,0,0,True,False,0
398,15,0,0,15,15,0,0,0,True,False,0
399,9,0,0,9,9,0,0,0,True,False,0
400,10,0,0,10,10,0,0,0,True,False,0
401,13,0,0,13,13,0,0,0,True,False,0
402,10,0,0,10,10,0,0,0,True,False,0
403,9,0,0,9,9,0,0,0,True,False,0
404,8,8,8,8,8,0,0,0,True,False,0
405,5,0,0,5,5,0,0,0,True,False,0
406,8,0,0,8,8,0,0,0,True,False,0
407,7,0,0,7,7,0,0,0,True,False,0
408,0,112,0,0,0,0,0,0,True,False,0
409,0,0,0,0,0,0,0,0,True,False,0
410,94,0,0,94,94,0,0,0,True,False,0
411,48,0,0,48,48,0,0,0,True,False,0
412,79,0,0,79,79,0,0,0,True,False,0
413,7,0,0,7,7,0,0,0,True,False,0
414,9,0,0,9,9,0,0,0,True,False,0
415,9,0,0,9,9,0,0,0,True,False,0
416,9,0,0,9,9,0,0,0,True,False,0
417,10,0,0,10,10,0,0,0,True,False,0
418,6,0,0,6,6,0,0,0,True,False,0
419,9,0,0,9,9,0,0,0,True,False,0
420,7,0,0,7,7,0,0,0,True,False,0
421,7,0,0,7,7,0,0,0,True,False,0
422,7,0,0,7,7,0,0,0,True,False,0
423,7,0,0,7,7,0,0,0,True,False,0
424,7,0,0,7,7,0,0,0,True,False,0
425,7,0,0,7,7,0,0,0,True,False,0
426,8,0,0,8,8,0,0,0,True,False,0
427,6,0,0,6,6,0,0,0,True,False,0
428,10,0,0,10,10,0,0,0,True,False,0
429,8,0,0,8,8,0,0,0,True,False,0
430,6,0,0,6,6,0,0,0,True,False,0
431,6,0,0,6,6,0,0,0,True,False,0
432,8,0,0,8,8,0,0,0,True,False,0
433,7,0,0,7,7,0,0,0,True,False,0
434,13,0,0,13,13,0,0,0,True,False,0
435,14,0,0,14,14,0,0,0,True,False,0
436,12,0,0,12,12,0,0,0,True,False,0
437,14,0,0,14,14,0,0,0,True,False,0
438,14,0,0,14,14,0,0,0,True,False,0
439,15,0,0,15,15,0,0,0,True,False,0
440,12,0,0,12,12,0,0,0,True,False,0
441,12,0,0,12,12,0,0,0,True,False,0
442,4,0,0,4,4,0,0,0,True,False,0
443,6,0,0,6,6,0,0,0,True,False,0
444,6,0,0,6,6,0,0,0,True,False,0
445,6,0,0,6,6,0,0,0,True,False,0
446,12,0,0,12,12,0,0,0,True,False,0
447,4,0,0,4,4,0,0,0,True,False,0
448,6,0,0,6,6,0,0,0,True,False,0
449,12,0,0,12,12,0,0,0,True,False,0
450,9,0,0,9,9,0,0,0,True,False,0
451,10,0,0,10,10,0,0,0,True,False,0
452,5,0,0,5,5,0,0,0,True,False,0
453,7,0,0,7,7,0,0,0,True,False,0
454,8,0,0,8,8,0,0,0,True,False,0
455,15,0,0,15,15,0,0,0,True,False,0
456,13,0,0,13,13,0,0,0,True,False,0
457,12,0,0,12,12,0,0,0,True,False,0
458,10,0,0,10,10,0,0,0,True,False,0
459,10,0,0,10,10,0,0,0,True,False,0
460,10,0,0,10,10,0,0,0,True,False,0
461,12,0,0,12,12,0,0,0,True,False,0
462,12,0,0,12,12,0,0,0,True,False,0
463,9,0,0,9,9,0,0,0,True,False,0
464,10,0,0,10,10,0,0,0,True,False,0
465,10,0,0,10,10,0,0,0,True,False,0
466,8,0,0,8,8,0,0,0,True,False,0
467,8,8,8,8,8,0,0,0,True,False,0
468,5,0,0,5,5,0,0,0,True,False,0
469,10,0,0,10,10,0,0,0,True,False,0
470,8,0,0,8,8,0,0,0,True,False,0
471,0,117,0,0,0,0,0,0,True,False,0
472,0,0,0,0,0,0,0,0,True,False,0
473,95,0,0,95,95,0,0,0,True,False,0
474,51,0,0,51,51,0,0,0,True,False,0
475,74,0,0,74,74,0,0,0,True,False,0
476,8,0,0,8,8,0,0,0,True,False,0
477,7,0,0,7,7,0,0,0,True,False,0
478,8,0,0,8,8,0,0,0,True,False,0
479,8,0,0,8,8,0,0,0,True,False,0
480,9,0,0,9,9,0,0,0,True,False,0
481,8,0,0,8,8,0,0,0,True,False,0
482,7,0,0,7,7,0,0,0,True,False,0
483,8,0,0,8,8,0,0,0,True,False,0
484,8,0,0,8,8,0,0,0,True,False,0
485,8,0,0,8,8,0,0,0,True,False,0
486,8,0,0,8,8,0,0,0,True,False,0
487,8,0,0,8,8,0,0,0,True,False,0
488,6,0,0,6,6,0,0,0,True,False,0
489,8,0,0,8,8,0,0,0,True,False,0
490,5,0,0,5,5,0,0,0,True,False,0
491,9,0,0,9,9,0,0,0,True,False,0
492,8,0,0,8,8,0,0,0,True,False,0
493,9,0,0,9,9,0,0,0,True,False,0
494,7,0,0,7,7,0,0,0,True,False,0
495,7,0,0,7,7,0,0,0,True,False,0
496,8,0,0,8,8,0,0,0,True,False,0
497,15,0,0,15,15,0,0,0,True,False,0
498,12,0,0,12,12,0,0,0,True,False,0
499,15,0,0,15,15,0,0,0,True,False,0
500,13,0,0,13,13,0,0,0,True,False,0
501,13,0,0,13,13,0,0,0,True,False,0
502,13,0,0,13,13,0,0,0,True,False,0
503,14,0,0,14,14,0,0,0,True,False,0
504,12,0,0,12,12,0,0,0,True,False,0
505,4,0,0,4,4,0,0,0,True,False,0
506,6,0,0,6,6,0,0,0,True,False,0
507,6,0,0,6,6,0,0,0,True,False,0
508,6,0,0,6,6,0,0,0,True,False,0
509,12,0,0,12,12,0,0,0,True,False,0
510,4,0,0,4,4,0,0,0,True,False,0
511,6,0,0,6,6,0,0,0,True,False,0
512,12,0,0,12,12,0,0,0,True,False,0
513,8,0,0,8,8,0,0,0,True,False,0
514,6,0,0,6,6,0,0,0,True,False,0
515,8,0,0,8,8,0,0,0,True,False,0
516,7,0,0,7,7,0,0,0,True,False,0
517,11,0,0,11,11,0,0,0,True,False,0
518,13,0,0,13,13,0,0,0,True,False,0
519,6,0,0,6,6,0,0,0,True,False,0
520,8,0,0,8,8,0,0,0,True,False,0
521,10,0,0,10,10,0,0,0,True,False,0
522,9,0,0,9,9,0,0,0,True,False,0
523,12,0,0,12,12,0,0,0,True,False,0
524,9,0,0,9,9,0,0,0,True,False,0
525,8,0,0,8,8,0,0,0,True,False,0
526,11,0,0,11,11,0,0,0,True,False,0
527,12,0,0,12,12,0,0,0,True,False,0
528,10,0,0,10,10,0,0,0,True,False,0
529,9,0,0,9,9,0,0,0,True,False,0
530,7,7,7,7,7,0,0,0,True,False,0
531,5,0,0,5,5,0,0,0,True,False,0
532,8,0,0,8,8,0,0,0,True,False,0
533,10,0,0,10,10,0,0,0,True,False,0
534,0,127,0,0,0,0,0,0,True,False,0
535,0,0,0,0,0,0,0,0,True,False,0
536,94,0,0,94,94,0,0,0,True,False,0
537,49,0,0,49,49,0,0,0,True,False,0
538,74,0,0,74,74,0,0,0,True,False,0
539,8,0,0,8,8,0,0,0,True,False,0
540,8,0,0,8,8,0,0,0,True,False,0
541,8,0,0,8,8,0,0,0,True,False,0
542,8,0,0,8,8,0,0,0,True,False,0
543,8,0,0,8,8,0,0,0,True,False,0
544,8,0,0,8,8,0,0,0,True,False,0
545,8,0,0,8,8,0,0,0,True,False,0
546,6,0,0,6,6,0,0,0,True,False,0
547,7,0,0,7,7,0,0,0,True,False,0
548,9,0,0,9,9,0,0,0,True,False,0
549,7,0,0,7,7,0,0,0,True,False,0
550,7,0,0,7,7,0,0,0,True,False,0
551,8,0,0,8,8,0,0,0,True,False,0
552,6,0,0,6,6,0,0,0,True,False,0
553,7,0,0,7,7,0,0,0,True,False,0
554,7,0,0,7,7,0,0,0,True,False,0
555,5,0,0,5,5,0,0,0,True,False,0
556,6,0,0,6,6,0,0,0,True,False,0
557,8,0,0,8,8,0,0,0,True,False,0
558,7,0,0,7,7,0,0,0,True,False,0
559,9,0,0,9,9,0,0,0,True,False,0
560,12,0,0,12,12,0,0,0,True,False,0
561,13,0,0,13,13,0,0,0,True,False,0
562,11,0,0,11,11,0,0,0,True,False,0
563,12,0,0,12,12,0,0,0,True,False,0
564,14,0,0,14,14,0,0,0,True,False,0
565,12,0,0,12,12,0,0,0,True,False,0
566,14,0,0,14,14,0,0,0,True,False,0
567,13,0,0,13,13,0,0,0,True,False,0
568,4,0,0,4,4,0,0,0,True,False,0
569,6,0,0,6,6,0,0,0,True,False,0
570,6,0,0,6,6,0,0,0,True,False,0
571,6,0,0,6,6,0,0,0,True,False,0
572,12,0,0,12,12,0,0,0,True,False,0
573,4,0,0,4,4,0,0,0,True,False,0
574,6,0,0,6,6,0,0,0,True,False,0
575,12,0,0,12,12,0,0,0,True,False,0
