row_id,run_id,client_id,window_start,label,scenario,persona,detector_fired,gateway_blocked
26,part5-fresh,fc39fb295b742cba75993c65,2026-09-10T13:12:00+00:00,0,benign,shopper,0,0
27,part5-fresh,cbd3b7547326ef085bbe43df,2026-09-10T13:12:00+00:00,0,benign,shopper,0,0
28,part5-fresh,995c0708887600813285cdc4,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
29,part5-fresh,613c777fef5fb65a4ddc3009,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
30,part5-fresh,6e743313a0ca45c7866f16ac,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
31,part5-fresh,2687177b4c497261cc00e93f,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
32,part5-fresh,f961e1a50c6755d1dfc586c9,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
33,part5-fresh,4784f506e88fab172c1c075c,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
34,part5-fresh,fa92f0ee395b3dd65fea016a,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
35,part5-fresh,62e1fbddbab61dd45a228e96,2026-09-10T13:12:00+00:00,0,benign,forgetful_user,0,0
36,part5-fresh,934e4de1bde6bcea78aa87ab,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
37,part5-fresh,be5e5d64ef32bb567b66349f,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
38,part5-fresh,76df2292ae58da496356246a,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
39,part5-fresh,d38a4573a44957bb99d67a0a,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
40,part5-fresh,b949d662cc6037044cc5c036,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
41,part5-fresh,14c0ab4036c0892a396f042c,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
42,part5-fresh,618c9e82eac5a603d107ad36,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
43,part5-fresh,e80a4540c1cf3c043c8a61f0,2026-09-10T13:12:00+00:00,0,benign,dead_link_visitor,0,0
44,part5-fresh,2869a95ef6dd170d6e3df919,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
45,part5-fresh,58d900fca84556d4228a544e,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
46,part5-fresh,bf45d50cc9dc3900da9e34bb,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
47,part5-fresh,4c7079333dd33e87b17292df,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
48,part5-fresh,961705f8e0ca41a6a165d988,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
49,part5-fresh,2d03d8e4617420527b5429ac,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
50,part5-fresh,02ee7fd7989c4ec7e9733c29,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
51,part5-fresh,13b48019c9550c135bd86f38,2026-09-10T13:12:00+00:00,0,benign,search_heavy,0,0
52,part5-fresh,c9d0db096f2de1490552bcff,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
53,part5-fresh,64779ae1f7be4fb0734e5c18,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
54,part5-fresh,957d1b91ab9a085451bda1b8,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
55,part5-fresh,3b4251d20576e63ca8b5de70,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
56,part5-fresh,a3676d98988850e621baf0b3,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
57,part5-fresh,1ad0eceb16be4c1e63b2a6ae,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
58,part5-fresh,bb25c3a9388efe76a5629630,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
59,part5-fresh,ecb6cac10bcecd42cce5800d,2026-09-10T13:12:00+00:00,0,benign,mobile_poller,0,0
60,part5-fresh,4140acc531ad7f7a3ddb5f37,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
61,part5-fresh,687bebd4f4aaf427b1192c96,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
62,part5-fresh,c6158d796b75c6718ae7916e,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
63,part5-fresh,eda8843a0e0c23fc6321487f,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
64,part5-fresh,b07e8f1d937997c53d0f8d79,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
65,part5-fresh,00f1cb7347ab69f266aa5517,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
66,part5-fresh,1c00380eb649a13312bc2609,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
67,part5-fresh,a2f3c5ffe11bf9f9e34760e8,2026-09-10T13:12:00+00:00,0,benign,impatient,0,0
68,part5-fresh,04de9a69f617193c0b5076b0,2026-09-10T13:12:00+00:00,0,benign,one_shot,1,0
69,part5-fresh,c8d6577ce906fefd0d7301a7,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
70,part5-fresh,d9b9334133f563408f56cf99,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
71,part5-fresh,f21ad7bedb4cf56fae7f1fa2,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
72,part5-fresh,6fc0bf20dc5c102c5f96f2d2,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
73,part5-fresh,5147108f455573382703c835,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
74,part5-fresh,de4d9da7a249b9daa1425c3b,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
75,part5-fresh,0222f782ef4aaee40e011975,2026-09-10T13:12:00+00:00,0,benign,one_shot,0,0
76,part5-fresh,94e0735400b31cdf04fceae6,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
77,part5-fresh,1a003c0e21b8cc07ae1b0402,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
78,part5-fresh,ab6f629e813bdd70ca5595a2,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
79,part5-fresh,b7300b8e9f1e0811525e4bfd,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
80,part5-fresh,fae91f9f22b3cbec7c94d39d,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
81,part5-fresh,8ecb69b91f7265b069d5bfc4,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
82,part5-fresh,a880866ae65fca22abcaec75,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
83,part5-fresh,dcfbaddea61144072a7e5931,2026-09-10T13:12:00+00:00,0,benign,idle,0,0
84,part5-fresh,52772f94761cc17574fb2da5,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
85,part5-fresh,f7827e09ea5b25cb154b94be,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
86,part5-fresh,93e33ce1e0dccf1753b2efed,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
87,part5-fresh,ef530cf26db974301e340f51,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
88,part5-fresh,4a03389ab3b284f03b2045bd,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
89,part5-fresh,99c8908fb6ab1ecac189ce43,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
90,part5-fresh,6c9749bb31aac49d762ce078,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
91,part5-fresh,71e708460d1da609689090ab,2026-09-10T13:13:00+00:00,0,benign,browser,0,0
92,part5-fresh,fc7c118f38b5b5807541bde7,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
93,part5-fresh,8df5bd541ac28b67812f2d50,2026-09-10T13:13:00+00:00,1,slow_brute_force,slow_brute_force,1,0
94,part5-fresh,58881edfdb5ee78be5be53bd,2026-09-10T13:13:00+00:00,1,low_and_slow_enumeration,low_and_slow_enumeration,1,0
95,part5-fresh,c61bb9a2b8ee0e04c398086f,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
96,part5-fresh,281504f4fc05792918189b56,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
97,part5-fresh,a0112e539ab7a6c611234b32,2026-09-10T13:13:00+00:00,1,credential_stuffing,credential_stuffing,1,0
98,part5-fresh,044ae00cfb246a3eb75eb85d,2026-09-10T13:13:00+00:00,1,api_flood,api_flood,1,0
99,part5-fresh,22184280e63d5ae6552669e1,2026-09-10T13:13:00+00:00,1,enumeration,enumeration,1,0
100,part5-fresh,9663e70026470e03ebdaa505,2026-09-10T13:13:00+00:00,1,sqli_probe,sqli_probe,1,0
101,part5-fresh,cc789cc39f13d23f17ffe8a7,2026-09-10T13:13:00+00:00,1,path_traversal,path_traversal,1,0
102,part5-fresh,f2835334f1edc3d001db3ce9,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
103,part5-fresh,0f70c62cb4613285bf7ae2a1,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
104,part5-fresh,b47310b4ba7a6c0b70565993,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
105,part5-fresh,fc39fb295b742cba75993c65,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
106,part5-fresh,cbd3b7547326ef085bbe43df,2026-09-10T13:13:00+00:00,0,benign,shopper,0,0
107,part5-fresh,995c0708887600813285cdc4,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
108,part5-fresh,613c777fef5fb65a4ddc3009,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
109,part5-fresh,6e743313a0ca45c7866f16ac,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
110,part5-fresh,2687177b4c497261cc00e93f,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
111,part5-fresh,f961e1a50c6755d1dfc586c9,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
112,part5-fresh,4784f506e88fab172c1c075c,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
113,part5-fresh,fa92f0ee395b3dd65fea016a,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
114,part5-fresh,62e1fbddbab61dd45a228e96,2026-09-10T13:13:00+00:00,0,benign,forgetful_user,0,0
115,part5-fresh,934e4de1bde6bcea78aa87ab,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
116,part5-fresh,be5e5d64ef32bb567b66349f,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
117,part5-fresh,76df2292ae58da496356246a,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
118,part5-fresh,d38a4573a44957bb99d67a0a,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
119,part5-fresh,b949d662cc6037044cc5c036,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
120,part5-fresh,14c0ab4036c0892a396f042c,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
121,part5-fresh,618c9e82eac5a603d107ad36,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
122,part5-fresh,e80a4540c1cf3c043c8a61f0,2026-09-10T13:13:00+00:00,0,benign,dead_link_visitor,0,0
123,part5-fresh,2869a95ef6dd170d6e3df919,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
124,part5-fresh,58d900fca84556d4228a544e,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
125,part5-fresh,bf45d50cc9dc3900da9e34bb,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
126,part5-fresh,4c7079333dd33e87b17292df,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
127,part5-fresh,961705f8e0ca41a6a165d988,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
128,part5-fresh,2d03d8e4617420527b5429ac,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
129,part5-fresh,02ee7fd7989c4ec7e9733c29,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
130,part5-fresh,13b48019c9550c135bd86f38,2026-09-10T13:13:00+00:00,0,benign,search_heavy,0,0
131,part5-fresh,c9d0db096f2de1490552bcff,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
132,part5-fresh,64779ae1f7be4fb0734e5c18,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
133,part5-fresh,957d1b91ab9a085451bda1b8,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
134,part5-fresh,3b4251d20576e63ca8b5de70,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
135,part5-fresh,a3676d98988850e621baf0b3,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
136,part5-fresh,1ad0eceb16be4c1e63b2a6ae,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
137,part5-fresh,bb25c3a9388efe76a5629630,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
138,part5-fresh,ecb6cac10bcecd42cce5800d,2026-09-10T13:13:00+00:00,0,benign,mobile_poller,0,0
139,part5-fresh,4140acc531ad7f7a3ddb5f37,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
140,part5-fresh,687bebd4f4aaf427b1192c96,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
141,part5-fresh,c6158d796b75c6718ae7916e,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
142,part5-fresh,eda8843a0e0c23fc6321487f,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
143,part5-fresh,b07e8f1d937997c53d0f8d79,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
144,part5-fresh,00f1cb7347ab69f266aa5517,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
145,part5-fresh,1c00380eb649a13312bc2609,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
146,part5-fresh,a2f3c5ffe11bf9f9e34760e8,2026-09-10T13:13:00+00:00,0,benign,impatient,0,0
147,part5-fresh,52772f94761cc17574fb2da5,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
148,part5-fresh,f7827e09ea5b25cb154b94be,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
149,part5-fresh,93e33ce1e0dccf1753b2efed,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
150,part5-fresh,ef530cf26db974301e340f51,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
151,part5-fresh,4a03389ab3b284f03b2045bd,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
152,part5-fresh,99c8908fb6ab1ecac189ce43,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
153,part5-fresh,6c9749bb31aac49d762ce078,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
154,part5-fresh,71e708460d1da609689090ab,2026-09-10T13:14:00+00:00,0,benign,browser,0,0
155,part5-fresh,fc7c118f38b5b5807541bde7,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
156,part5-fresh,8df5bd541ac28b67812f2d50,2026-09-10T13:14:00+00:00,1,slow_brute_force,slow_brute_force,1,0
157,part5-fresh,58881edfdb5ee78be5be53bd,2026-09-10T13:14:00+00:00,1,low_and_slow_enumeration,low_and_slow_enumeration,0,0
158,part5-fresh,c61bb9a2b8ee0e04c398086f,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
159,part5-fresh,281504f4fc05792918189b56,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
160,part5-fresh,a0112e539ab7a6c611234b32,2026-09-10T13:14:00+00:00,1,credential_stuffing,credential_stuffing,1,0
161,part5-fresh,044ae00cfb246a3eb75eb85d,2026-09-10T13:14:00+00:00,1,api_flood,api_flood,1,0
162,part5-fresh,22184280e63d5ae6552669e1,2026-09-10T13:14:00+00:00,1,enumeration,enumeration,1,0
163,part5-fresh,9663e70026470e03ebdaa505,2026-09-10T13:14:00+00:00,1,sqli_probe,sqli_probe,1,0
164,part5-fresh,cc789cc39f13d23f17ffe8a7,2026-09-10T13:14:00+00:00,1,path_traversal,path_traversal,1,0
165,part5-fresh,f2835334f1edc3d001db3ce9,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
166,part5-fresh,0f70c62cb4613285bf7ae2a1,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
167,part5-fresh,b47310b4ba7a6c0b70565993,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
168,part5-fresh,fc39fb295b742cba75993c65,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
169,part5-fresh,cbd3b7547326ef085bbe43df,2026-09-10T13:14:00+00:00,0,benign,shopper,0,0
170,part5-fresh,995c0708887600813285cdc4,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
171,part5-fresh,613c777fef5fb65a4ddc3009,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
172,part5-fresh,6e743313a0ca45c7866f16ac,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
173,part5-fresh,2687177b4c497261cc00e93f,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
174,part5-fresh,f961e1a50c6755d1dfc586c9,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
175,part5-fresh,4784f506e88fab172c1c075c,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
176,part5-fresh,fa92f0ee395b3dd65fea016a,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
177,part5-fresh,62e1fbddbab61dd45a228e96,2026-09-10T13:14:00+00:00,0,benign,forgetful_user,0,0
178,part5-fresh,934e4de1bde6bcea78aa87ab,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
179,part5-fresh,be5e5d64ef32bb567b66349f,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
180,part5-fresh,76df2292ae58da496356246a,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
181,part5-fresh,d38a4573a44957bb99d67a0a,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
182,part5-fresh,b949d662cc6037044cc5c036,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
183,part5-fresh,14c0ab4036c0892a396f042c,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
184,part5-fresh,618c9e82eac5a603d107ad36,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
185,part5-fresh,e80a4540c1cf3c043c8a61f0,2026-09-10T13:14:00+00:00,0,benign,dead_link_visitor,0,0
186,part5-fresh,2869a95ef6dd170d6e3df919,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
187,part5-fresh,58d900fca84556d4228a544e,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
188,part5-fresh,bf45d50cc9dc3900da9e34bb,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
189,part5-fresh,4c7079333dd33e87b17292df,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
190,part5-fresh,961705f8e0ca41a6a165d988,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
191,part5-fresh,2d03d8e4617420527b5429ac,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
192,part5-fresh,02ee7fd7989c4ec7e9733c29,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
193,part5-fresh,13b48019c9550c135bd86f38,2026-09-10T13:14:00+00:00,0,benign,search_heavy,0,0
194,part5-fresh,c9d0db096f2de1490552bcff,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
195,part5-fresh,64779ae1f7be4fb0734e5c18,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
196,part5-fresh,957d1b91ab9a085451bda1b8,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
197,part5-fresh,3b4251d20576e63ca8b5de70,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
198,part5-fresh,a3676d98988850e621baf0b3,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
199,part5-fresh,1ad0eceb16be4c1e63b2a6ae,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
200,part5-fresh,bb25c3a9388efe76a5629630,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
201,part5-fresh,ecb6cac10bcecd42cce5800d,2026-09-10T13:14:00+00:00,0,benign,mobile_poller,0,0
202,part5-fresh,4140acc531ad7f7a3ddb5f37,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
203,part5-fresh,687bebd4f4aaf427b1192c96,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
204,part5-fresh,c6158d796b75c6718ae7916e,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
205,part5-fresh,eda8843a0e0c23fc6321487f,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
206,part5-fresh,b07e8f1d937997c53d0f8d79,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
207,part5-fresh,00f1cb7347ab69f266aa5517,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
208,part5-fresh,1c00380eb649a13312bc2609,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
209,part5-fresh,a2f3c5ffe11bf9f9e34760e8,2026-09-10T13:14:00+00:00,0,benign,impatient,0,0
210,part5-fresh,52772f94761cc17574fb2da5,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
211,part5-fresh,f7827e09ea5b25cb154b94be,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
212,part5-fresh,93e33ce1e0dccf1753b2efed,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
213,part5-fresh,ef530cf26db974301e340f51,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
214,part5-fresh,4a03389ab3b284f03b2045bd,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
215,part5-fresh,99c8908fb6ab1ecac189ce43,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
216,part5-fresh,6c9749bb31aac49d762ce078,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
217,part5-fresh,71e708460d1da609689090ab,2026-09-10T13:15:00+00:00,0,benign,browser,0,0
218,part5-fresh,fc7c118f38b5b5807541bde7,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
219,part5-fresh,8df5bd541ac28b67812f2d50,2026-09-10T13:15:00+00:00,1,slow_brute_force,slow_brute_force,1,0
220,part5-fresh,58881edfdb5ee78be5be53bd,2026-09-10T13:15:00+00:00,1,low_and_slow_enumeration,low_and_slow_enumeration,0,0
221,part5-fresh,c61bb9a2b8ee0e04c398086f,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
222,part5-fresh,281504f4fc05792918189b56,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
223,part5-fresh,a0112e539ab7a6c611234b32,2026-09-10T13:15:00+00:00,1,credential_stuffing,credential_stuffing,1,0
224,part5-fresh,044ae00cfb246a3eb75eb85d,2026-09-10T13:15:00+00:00,1,api_flood,api_flood,1,0
225,part5-fresh,22184280e63d5ae6552669e1,2026-09-10T13:15:00+00:00,1,enumeration,enumeration,1,0
226,part5-fresh,9663e70026470e03ebdaa505,2026-09-10T13:15:00+00:00,1,sqli_probe,sqli_probe,1,0
227,part5-fresh,cc789cc39f13d23f17ffe8a7,2026-09-10T13:15:00+00:00,1,path_traversal,path_traversal,1,0
228,part5-fresh,f2835334f1edc3d001db3ce9,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
229,part5-fresh,0f70c62cb4613285bf7ae2a1,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
230,part5-fresh,b47310b4ba7a6c0b70565993,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
231,part5-fresh,fc39fb295b742cba75993c65,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
232,part5-fresh,cbd3b7547326ef085bbe43df,2026-09-10T13:15:00+00:00,0,benign,shopper,0,0
233,part5-fresh,995c0708887600813285cdc4,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
234,part5-fresh,613c777fef5fb65a4ddc3009,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
235,part5-fresh,6e743313a0ca45c7866f16ac,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
236,part5-fresh,2687177b4c497261cc00e93f,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
237,part5-fresh,f961e1a50c6755d1dfc586c9,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
238,part5-fresh,4784f506e88fab172c1c075c,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
239,part5-fresh,fa92f0ee395b3dd65fea016a,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
240,part5-fresh,62e1fbddbab61dd45a228e96,2026-09-10T13:15:00+00:00,0,benign,forgetful_user,0,0
