row_id,split,group_key
55,val,part5-fresh|3b4251d20576e63ca8b5de70
56,train,part5-fresh|a3676d98988850e621baf0b3
57,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
58,train,part5-fresh|bb25c3a9388efe76a5629630
59,train,part5-fresh|ecb6cac10bcecd42cce5800d
60,train,part5-fresh|4140acc531ad7f7a3ddb5f37
61,train,part5-fresh|687bebd4f4aaf427b1192c96
62,train,part5-fresh|c6158d796b75c6718ae7916e
63,train,part5-fresh|eda8843a0e0c23fc6321487f
64,val,part5-fresh|b07e8f1d937997c53d0f8d79
65,train,part5-fresh|00f1cb7347ab69f266aa5517
66,test,part5-fresh|1c00380eb649a13312bc2609
67,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
68,train,part5-fresh|04de9a69f617193c0b5076b0
69,train,part5-fresh|c8d6577ce906fefd0d7301a7
70,test,part5-fresh|d9b9334133f563408f56cf99
71,train,part5-fresh|f21ad7bedb4cf56fae7f1fa2
72,val,part5-fresh|6fc0bf20dc5c102c5f96f2d2
73,train,part5-fresh|5147108f455573382703c835
74,train,part5-fresh|de4d9da7a249b9daa1425c3b
75,train,part5-fresh|0222f782ef4aaee40e011975
76,train,part5-fresh|94e0735400b31cdf04fceae6
77,train,part5-fresh|1a003c0e21b8cc07ae1b0402
78,train,part5-fresh|ab6f629e813bdd70ca5595a2
79,val,part5-fresh|b7300b8e9f1e0811525e4bfd
80,train,part5-fresh|fae91f9f22b3cbec7c94d39d
81,train,part5-fresh|8ecb69b91f7265b069d5bfc4
82,val,part5-fresh|a880866ae65fca22abcaec75
83,train,part5-fresh|dcfbaddea61144072a7e5931
84,val,part5-fresh|52772f94761cc17574fb2da5
85,train,part5-fresh|f7827e09ea5b25cb154b94be
86,train,part5-fresh|93e33ce1e0dccf1753b2efed
87,train,part5-fresh|ef530cf26db974301e340f51
88,val,part5-fresh|4a03389ab3b284f03b2045bd
89,test,part5-fresh|99c8908fb6ab1ecac189ce43
90,train,part5-fresh|6c9749bb31aac49d762ce078
91,train,part5-fresh|71e708460d1da609689090ab
92,train,part5-fresh|fc7c118f38b5b5807541bde7
93,test,part5-fresh|8df5bd541ac28b67812f2d50
94,test,part5-fresh|58881edfdb5ee78be5be53bd
95,val,part5-fresh|c61bb9a2b8ee0e04c398086f
96,train,part5-fresh|281504f4fc05792918189b56
97,val,part5-fresh|a0112e539ab7a6c611234b32
98,test,part5-fresh|044ae00cfb246a3eb75eb85d
99,test,part5-fresh|22184280e63d5ae6552669e1
100,val,part5-fresh|9663e70026470e03ebdaa505
101,val,part5-fresh|cc789cc39f13d23f17ffe8a7
102,test,part5-fresh|f2835334f1edc3d001db3ce9
103,train,part5-fresh|0f70c62cb4613285bf7ae2a1
104,val,part5-fresh|b47310b4ba7a6c0b70565993
105,train,part5-fresh|fc39fb295b742cba75993c65
106,train,part5-fresh|cbd3b7547326ef085bbe43df
107,test,part5-fresh|995c0708887600813285cdc4
108,val,part5-fresh|613c777fef5fb65a4ddc3009
109,train,part5-fresh|6e743313a0ca45c7866f16ac
110,val,part5-fresh|2687177b4c497261cc00e93f
111,test,part5-fresh|f961e1a50c6755d1dfc586c9
112,train,part5-fresh|4784f506e88fab172c1c075c
113,train,part5-fresh|fa92f0ee395b3dd65fea016a
114,train,part5-fresh|62e1fbddbab61dd45a228e96
115,train,part5-fresh|934e4de1bde6bcea78aa87ab
116,train,part5-fresh|be5e5d64ef32bb567b66349f
117,train,part5-fresh|76df2292ae58da496356246a
118,train,part5-fresh|d38a4573a44957bb99d67a0a
119,train,part5-fresh|b949d662cc6037044cc5c036
120,test,part5-fresh|14c0ab4036c0892a396f042c
121,train,part5-fresh|618c9e82eac5a603d107ad36
122,test,part5-fresh|e80a4540c1cf3c043c8a61f0
123,train,part5-fresh|2869a95ef6dd170d6e3df919
124,test,part5-fresh|58d900fca84556d4228a544e
125,val,part5-fresh|bf45d50cc9dc3900da9e34bb
126,train,part5-fresh|4c7079333dd33e87b17292df
127,train,part5-fresh|961705f8e0ca41a6a165d988
128,train,part5-fresh|2d03d8e4617420527b5429ac
129,train,part5-fresh|02ee7fd7989c4ec7e9733c29
130,val,part5-fresh|13b48019c9550c135bd86f38
131,train,part5-fresh|c9d0db096f2de1490552bcff
132,train,part5-fresh|64779ae1f7be4fb0734e5c18
133,test,part5-fresh|957d1b91ab9a085451bda1b8
134,val,part5-fresh|3b4251d20576e63ca8b5de70
135,train,part5-fresh|a3676d98988850e621baf0b3
136,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
137,train,part5-fresh|bb25c3a9388efe76a5629630
138,train,part5-fresh|ecb6cac10bcecd42cce5800d
139,train,part5-fresh|4140acc531ad7f7a3ddb5f37
140,train,part5-fresh|687bebd4f4aaf427b1192c96
141,train,part5-fresh|c6158d796b75c6718ae7916e
142,train,part5-fresh|eda8843a0e0c23fc6321487f
143,val,part5-fresh|b07e8f1d937997c53d0f8d79
144,train,part5-fresh|00f1cb7347ab69f266aa5517
145,test,part5-fresh|1c00380eb649a13312bc2609
146,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
147,val,part5-fresh|52772f94761cc17574fb2da5
148,train,part5-fresh|f7827e09ea5b25cb154b94be
149,train,part5-fresh|93e33ce1e0dccf1753b2efed
150,train,part5-fresh|ef530cf26db974301e340f51
151,val,part5-fresh|4a03389ab3b284f03b2045bd
152,test,part5-fresh|99c8908fb6ab1ecac189ce43
153,train,part5-fresh|6c9749bb31aac49d762ce078
154,train,part5-fresh|71e708460d1da609689090ab
155,train,part5-fresh|fc7c118f38b5b5807541bde7
156,test,part5-fresh|8df5bd541ac28b67812f2d50
157,test,part5-fresh|58881edfdb5ee78be5be53bd
158,val,part5-fresh|c61bb9a2b8ee0e04c398086f
159,train,part5-fresh|281504f4fc05792918189b56
160,val,part5-fresh|a0112e539ab7a6c611234b32
161,test,part5-fresh|044ae00cfb246a3eb75eb85d
162,test,part5-fresh|22184280e63d5ae6552669e1
163,val,part5-fresh|9663e70026470e03ebdaa505
164,val,part5-fresh|cc789cc39f13d23f17ffe8a7
165,test,part5-fresh|f2835334f1edc3d001db3ce9
166,train,part5-fresh|0f70c62cb4613285bf7ae2a1
167,val,part5-fresh|b47310b4ba7a6c0b70565993
168,train,part5-fresh|fc39fb295b742cba75993c65
169,train,part5-fresh|cbd3b7547326ef085bbe43df
170,test,part5-fresh|995c0708887600813285cdc4
171,val,part5-fresh|613c777fef5fb65a4ddc3009
172,train,part5-fresh|6e743313a0ca45c7866f16ac
173,val,part5-fresh|2687177b4c497261cc00e93f
174,test,part5-fresh|f961e1a50c6755d1dfc586c9
175,train,part5-fresh|4784f506e88fab172c1c075c
176,train,part5-fresh|fa92f0ee395b3dd65fea016a
177,train,part5-fresh|62e1fbddbab61dd45a228e96
178,train,part5-fresh|934e4de1bde6bcea78aa87ab
179,train,part5-fresh|be5e5d64ef32bb567b66349f
180,train,part5-fresh|76df2292ae58da496356246a
181,train,part5-fresh|d38a4573a44957bb99d67a0a
182,train,part5-fresh|b949d662cc6037044cc5c036
183,test,part5-fresh|14c0ab4036c0892a396f042c
184,train,part5-fresh|618c9e82eac5a603d107ad36
185,test,part5-fresh|e80a4540c1cf3c043c8a61f0
186,train,part5-fresh|2869a95ef6dd170d6e3df919
187,test,part5-fresh|58d900fca84556d4228a544e
188,val,part5-fresh|bf45d50cc9dc3900da9e34bb
189,train,part5-fresh|4c7079333dd33e87b17292df
190,train,part5-fresh|961705f8e0ca41a6a165d988
191,train,part5-fresh|2d03d8e4617420527b5429ac
192,train,part5-fresh|02ee7fd7989c4ec7e9733c29
193,val,part5-fresh|13b48019c9550c135bd86f38
194,train,part5-fresh|c9d0db096f2de1490552bcff
195,train,part5-fresh|64779ae1f7be4fb0734e5c18
196,test,part5-fresh|957d1b91ab9a085451bda1b8
197,val,part5-fresh|3b4251d20576e63ca8b5de70
198,train,part5-fresh|a3676d98988850e621baf0b3
199,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
200,train,part5-fresh|bb25c3a9388efe76a5629630
201,train,part5-fresh|ecb6cac10bcecd42cce5800d
202,train,part5-fresh|4140acc531ad7f7a3ddb5f37
203,train,part5-fresh|687bebd4f4aaf427b1192c96
204,train,part5-fresh|c6158d796b75c6718ae7916e
205,train,part5-fresh|eda8843a0e0c23fc6321487f
206,val,part5-fresh|b07e8f1d937997c53d0f8d79
207,train,part5-fresh|00f1cb7347ab69f266aa5517
208,test,part5-fresh|1c00380eb649a13312bc2609
209,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
210,val,part5-fresh|52772f94761cc17574fb2da5
211,train,part5-fresh|f7827e09ea5b25cb154b94be
212,train,part5-fresh|93e33ce1e0dccf1753b2efed
213,train,part5-fresh|ef530cf26db974301e340f51
214,val,part5-fresh|4a03389ab3b284f03b2045bd
215,test,part5-fresh|99c8908fb6ab1ecac189ce43
216,train,part5-fresh|6c9749bb31aac49d762ce078
217,train,part5-fresh|71e708460d1da609689090ab
218,train,part5-fresh|fc7c118f38b5b5807541bde7
219,test,part5-fresh|8df5bd541ac28b67812f2d50
220,test,part5-fresh|58881edfdb5ee78be5be53bd
221,val,part5-fresh|c61bb9a2b8ee0e04c398086f
222,train,part5-fresh|281504f4fc05792918189b56
223,val,part5-fresh|a0112e539ab7a6c611234b32
224,test,part5-fresh|044ae00cfb246a3eb75eb85d
225,test,part5-fresh|22184280e63d5ae6552669e1
226,val,part5-fresh|9663e70026470e03ebdaa505
227,val,part5-fresh|cc789cc39f13d23f17ffe8a7
228,test,part5-fresh|f2835334f1edc3d001db3ce9
229,train,part5-fresh|0f70c62cb4613285bf7ae2a1
230,val,part5-fresh|b47310b4ba7a6c0b70565993
231,train,part5-fresh|fc39fb295b742cba75993c65
232,train,part5-fresh|cbd3b7547326ef085bbe43df
233,test,part5-fresh|995c0708887600813285cdc4
234,val,part5-fresh|613c777fef5fb65a4ddc3009
235,train,part5-fresh|6e743313a0ca45c7866f16ac
236,val,part5-fresh|2687177b4c497261cc00e93f
237,test,part5-fresh|f961e1a50c6755d1dfc586c9
238,train,part5-fresh|4784f506e88fab172c1c075c
239,train,part5-fresh|fa92f0ee395b3dd65fea016a
240,train,part5-fresh|62e1fbddbab61dd45a228e96
241,train,part5-fresh|934e4de1bde6bcea78aa87ab
242,train,part5-fresh|be5e5d64ef32bb567b66349f
243,train,part5-fresh|76df2292ae58da496356246a
244,train,part5-fresh|d38a4573a44957bb99d67a0a
245,train,part5-fresh|b949d662cc6037044cc5c036
246,test,part5-fresh|14c0ab4036c0892a396f042c
247,train,part5-fresh|618c9e82eac5a603d107ad36
248,test,part5-fresh|e80a4540c1cf3c043c8a61f0
249,train,part5-fresh|2869a95ef6dd170d6e3df919
250,test,part5-fresh|58d900fca84556d4228a544e
251,val,part5-fresh|bf45d50cc9dc3900da9e34bb
252,train,part5-fresh|4c7079333dd33e87b17292df
253,train,part5-fresh|961705f8e0ca41a6a165d988
254,train,part5-fresh|2d03d8e4617420527b5429ac
255,train,part5-fresh|02ee7fd7989c4ec7e9733c29
256,val,part5-fresh|13b48019c9550c135bd86f38
257,train,part5-fresh|c9d0db096f2de1490552bcff
258,train,part5-fresh|64779ae1f7be4fb0734e5c18
259,test,part5-fresh|957d1b91ab9a085451bda1b8
260,val,part5-fresh|3b4251d20576e63ca8b5de70
261,train,part5-fresh|a3676d98988850e621baf0b3
262,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
263,train,part5-fresh|bb25c3a9388efe76a5629630
264,train,part5-fresh|ecb6cac10bcecd42cce5800d
265,train,part5-fresh|4140acc531ad7f7a3ddb5f37
266,train,part5-fresh|687bebd4f4aaf427b1192c96
267,train,part5-fresh|c6158d796b75c6718ae7916e
268,train,part5-fresh|eda8843a0e0c23fc6321487f
269,val,part5-fresh|b07e8f1d937997c53d0f8d79
270,train,part5-fresh|00f1cb7347ab69f266aa5517
271,test,part5-fresh|1c00380eb649a13312bc2609
272,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
273,val,part5-fresh|52772f94761cc17574fb2da5
274,train,part5-fresh|f7827e09ea5b25cb154b94be
275,train,part5-fresh|93e33ce1e0dccf1753b2efed
276,train,part5-fresh|ef530cf26db974301e340f51
277,val,part5-fresh|4a03389ab3b284f03b2045bd
278,test,part5-fresh|99c8908fb6ab1ecac189ce43
279,train,part5-fresh|6c9749bb31aac49d762ce078
280,train,part5-fresh|71e708460d1da609689090ab
281,train,part5-fresh|fc7c118f38b5b5807541bde7
282,test,part5-fresh|8df5bd541ac28b67812f2d50
283,test,part5-fresh|58881edfdb5ee78be5be53bd
284,val,part5-fresh|c61bb9a2b8ee0e04c398086f
285,train,part5-fresh|281504f4fc05792918189b56
286,val,part5-fresh|a0112e539ab7a6c611234b32
287,test,part5-fresh|044ae00cfb246a3eb75eb85d
288,test,part5-fresh|22184280e63d5ae6552669e1
289,val,part5-fresh|9663e70026470e03ebdaa505
290,val,part5-fresh|cc789cc39f13d23f17ffe8a7
291,test,part5-fresh|f2835334f1edc3d001db3ce9
292,train,part5-fresh|0f70c62cb4613285bf7ae2a1
293,val,part5-fresh|b47310b4ba7a6c0b70565993
294,train,part5-fresh|fc39fb295b742cba75993c65
295,train,part5-fresh|cbd3b7547326ef085bbe43df
296,test,part5-fresh|995c0708887600813285cdc4
297,val,part5-fresh|613c777fef5fb65a4ddc3009
298,train,part5-fresh|6e743313a0ca45c7866f16ac
299,val,part5-fresh|2687177b4c497261cc00e93f
300,test,part5-fresh|f961e1a50c6755d1dfc586c9
301,train,part5-fresh|4784f506e88fab172c1c075c
302,train,part5-fresh|fa92f0ee395b3dd65fea016a
303,train,part5-fresh|62e1fbddbab61dd45a228e96
304,train,part5-fresh|934e4de1bde6bcea78aa87ab
305,train,part5-fresh|be5e5d64ef32bb567b66349f
306,train,part5-fresh|76df2292ae58da496356246a
307,train,part5-fresh|d38a4573a44957bb99d67a0a
308,train,part5-fresh|b949d662cc6037044cc5c036
309,test,part5-fresh|14c0ab4036c0892a396f042c
310,train,part5-fresh|618c9e82eac5a603d107ad36
311,test,part5-fresh|e80a4540c1cf3c043c8a61f0
312,train,part5-fresh|2869a95ef6dd170d6e3df919
313,test,part5-fresh|58d900fca84556d4228a544e
314,val,part5-fresh|bf45d50cc9dc3900da9e34bb
315,train,part5-fresh|4c7079333dd33e87b17292df
316,train,part5-fresh|961705f8e0ca41a6a165d988
317,train,part5-fresh|2d03d8e4617420527b5429ac
318,train,part5-fresh|02ee7fd7989c4ec7e9733c29
319,val,part5-fresh|13b48019c9550c135bd86f38
320,train,part5-fresh|c9d0db096f2de1490552bcff
321,train,part5-fresh|64779ae1f7be4fb0734e5c18
322,test,part5-fresh|957d1b91ab9a085451bda1b8
323,val,part5-fresh|3b4251d20576e63ca8b5de70
324,train,part5-fresh|a3676d98988850e621baf0b3
325,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
326,train,part5-fresh|bb25c3a9388efe76a5629630
327,train,part5-fresh|ecb6cac10bcecd42cce5800d
328,train,part5-fresh|4140acc531ad7f7a3ddb5f37
329,train,part5-fresh|687bebd4f4aaf427b1192c96
330,train,part5-fresh|c6158d796b75c6718ae7916e
331,train,part5-fresh|eda8843a0e0c23fc6321487f
332,val,part5-fresh|b07e8f1d937997c53d0f8d79
333,train,part5-fresh|00f1cb7347ab69f266aa5517
334,test,part5-fresh|1c00380eb649a13312bc2609
335,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
336,val,part5-fresh|52772f94761cc17574fb2da5
337,train,part5-fresh|f7827e09ea5b25cb154b94be
338,train,part5-fresh|93e33ce1e0dccf1753b2efed
339,train,part5-fresh|ef530cf26db974301e340f51
340,val,part5-fresh|4a03389ab3b284f03b2045bd
341,test,part5-fresh|99c8908fb6ab1ecac189ce43
342,train,part5-fresh|6c9749bb31aac49d762ce078
343,train,part5-fresh|71e708460d1da609689090ab
344,train,part5-fresh|fc7c118f38b5b5807541bde7
345,test,part5-fresh|8df5bd541ac28b67812f2d50
346,test,part5-fresh|58881edfdb5ee78be5be53bd
347,val,part5-fresh|c61bb9a2b8ee0e04c398086f
348,train,part5-fresh|281504f4fc05792918189b56
349,val,part5-fresh|a0112e539ab7a6c611234b32
350,test,part5-fresh|044ae00cfb246a3eb75eb85d
351,test,part5-fresh|22184280e63d5ae6552669e1
352,val,part5-fresh|9663e70026470e03ebdaa505
353,val,part5-fresh|cc789cc39f13d23f17ffe8a7
354,test,part5-fresh|f2835334f1edc3d001db3ce9
355,train,part5-fresh|0f70c62cb4613285bf7ae2a1
356,val,part5-fresh|b47310b4ba7a6c0b70565993
357,train,part5-fresh|fc39fb295b742cba75993c65
358,train,part5-fresh|cbd3b7547326ef085bbe43df
359,test,part5-fresh|995c0708887600813285cdc4
360,val,part5-fresh|613c777fef5fb65a4ddc3009
361,train,part5-fresh|6e743313a0ca45c7866f16ac
362,val,part5-fresh|2687177b4c497261cc00e93f
363,test,part5-fresh|f961e1a50c6755d1dfc586c9
364,train,part5-fresh|4784f506e88fab172c1c075c
365,train,part5-fresh|fa92f0ee395b3dd65fea016a
366,train,part5-fresh|62e1fbddbab61dd45a228e96
367,train,part5-fresh|934e4de1bde6bcea78aa87ab
368,train,part5-fresh|be5e5d64ef32bb567b66349f
369,train,part5-fresh|76df2292ae58da496356246a
370,train,part5-fresh|d38a4573a44957bb99d67a0a
371,train,part5-fresh|b949d662cc6037044cc5c036
372,test,part5-fresh|14c0ab4036c0892a396f042c
373,train,part5-fresh|618c9e82eac5a603d107ad36
374,test,part5-fresh|e80a4540c1cf3c043c8a61f0
375,train,part5-fresh|2869a95ef6dd170d6e3df919
376,test,part5-fresh|58d900fca84556d4228a544e
377,val,part5-fresh|bf45d50cc9dc3900da9e34bb
378,train,part5-fresh|4c7079333dd33e87b17292df
379,train,part5-fresh|961705f8e0ca41a6a165d988
380,train,part5-fresh|2d03d8e4617420527b5429ac
381,train,part5-fresh|02ee7fd7989c4ec7e9733c29
382,val,part5-fresh|13b48019c9550c135bd86f38
383,train,part5-fresh|c9d0db096f2de1490552bcff
384,train,part5-fresh|64779ae1f7be4fb0734e5c18
385,test,part5-fresh|957d1b91ab9a085451bda1b8
386,val,part5-fresh|3b4251d20576e63ca8b5de70
387,train,part5-fresh|a3676d98988850e621baf0b3
388,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
389,train,part5-fresh|bb25c3a9388efe76a5629630
390,train,part5-fresh|ecb6cac10bcecd42cce5800d
391,train,part5-fresh|4140acc531ad7f7a3ddb5f37
392,train,part5-fresh|687bebd4f4aaf427b1192c96
393,train,part5-fresh|c6158d796b75c6718ae7916e
394,train,part5-fresh|eda8843a0e0c23fc6321487f
395,val,part5-fresh|b07e8f1d937997c53d0f8d79
396,train,part5-fresh|00f1cb7347ab69f266aa5517
397,test,part5-fresh|1c00380eb649a13312bc2609
398,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
399,val,part5-fresh|52772f94761cc17574fb2da5
400,train,part5-fresh|f7827e09ea5b25cb154b94be
401,train,part5-fresh|93e33ce1e0dccf1753b2efed
402,train,part5-fresh|ef530cf26db974301e340f51
403,val,part5-fresh|4a03389ab3b284f03b2045bd
404,test,part5-fresh|99c8908fb6ab1ecac189ce43
405,train,part5-fresh|6c9749bb31aac49d762ce078
406,train,part5-fresh|71e708460d1da609689090ab
407,train,part5-fresh|fc7c118f38b5b5807541bde7
408,test,part5-fresh|8df5bd541ac28b67812f2d50
409,test,part5-fresh|58881edfdb5ee78be5be53bd
410,val,part5-fresh|c61bb9a2b8ee0e04c398086f
411,train,part5-fresh|281504f4fc05792918189b56
412,val,part5-fresh|a0112e539ab7a6c611234b32
413,test,part5-fresh|044ae00cfb246a3eb75eb85d
414,test,part5-fresh|22184280e63d5ae6552669e1
415,val,part5-fresh|9663e70026470e03ebdaa505
416,val,part5-fresh|cc789cc39f13d23f17ffe8a7
417,test,part5-fresh|f2835334f1edc3d001db3ce9
418,train,part5-fresh|0f70c62cb4613285bf7ae2a1
419,val,part5-fresh|b47310b4ba7a6c0b70565993
420,train,part5-fresh|fc39fb295b742cba75993c65
421,train,part5-fresh|cbd3b7547326ef085bbe43df
422,test,part5-fresh|995c0708887600813285cdc4
423,val,part5-fresh|613c777fef5fb65a4ddc3009
424,train,part5-fresh|6e743313a0ca45c7866f16ac
425,val,part5-fresh|2687177b4c497261cc00e93f
426,test,part5-fresh|f961e1a50c6755d1dfc586c9
427,train,part5-fresh|4784f506e88fab172c1c075c
428,train,part5-fresh|fa92f0ee395b3dd65fea016a
429,train,part5-fresh|62e1fbddbab61dd45a228e96
430,train,part5-fresh|934e4de1bde6bcea78aa87ab
431,train,part5-fresh|be5e5d64ef32bb567b66349f
432,train,part5-fresh|76df2292ae58da496356246a
433,train,part5-fresh|d38a4573a44957bb99d67a0a
434,train,part5-fresh|b949d662cc6037044cc5c036
435,test,part5-fresh|14c0ab4036c0892a396f042c
436,train,part5-fresh|618c9e82eac5a603d107ad36
437,test,part5-fresh|e80a4540c1cf3c043c8a61f0
438,train,part5-fresh|2869a95ef6dd170d6e3df919
439,test,part5-fresh|58d900fca84556d4228a544e
440,val,part5-fresh|bf45d50cc9dc3900da9e34bb
441,train,part5-fresh|4c7079333dd33e87b17292df
442,train,part5-fresh|961705f8e0ca41a6a165d988
443,train,part5-fresh|2d03d8e4617420527b5429ac
444,train,part5-fresh|02ee7fd7989c4ec7e9733c29
445,val,part5-fresh|13b48019c9550c135bd86f38
446,train,part5-fresh|c9d0db096f2de1490552bcff
447,train,part5-fresh|64779ae1f7be4fb0734e5c18
448,test,part5-fresh|957d1b91ab9a085451bda1b8
449,val,part5-fresh|3b4251d20576e63ca8b5de70
450,train,part5-fresh|a3676d98988850e621baf0b3
451,train,part5-fresh|1ad0eceb16be4c1e63b2a6ae
452,train,part5-fresh|bb25c3a9388efe76a5629630
453,train,part5-fresh|ecb6cac10bcecd42cce5800d
454,train,part5-fresh|4140acc531ad7f7a3ddb5f37
455,train,part5-fresh|687bebd4f4aaf427b1192c96
456,train,part5-fresh|c6158d796b75c6718ae7916e
457,train,part5-fresh|eda8843a0e0c23fc6321487f
458,val,part5-fresh|b07e8f1d937997c53d0f8d79
459,train,part5-fresh|00f1cb7347ab69f266aa5517
460,test,part5-fresh|1c00380eb649a13312bc2609
461,test,part5-fresh|a2f3c5ffe11bf9f9e34760e8
462,val,part5-fresh|52772f94761cc17574fb2da5
463,train,part5-fresh|f7827e09ea5b25cb154b94be
464,train,part5-fresh|93e33ce1e0dccf1753b2efed
465,train,part5-fresh|ef530cf26db974301e340f51
466,val,part5-fresh|4a03389ab3b284f03b2045bd
467,test,part5-fresh|99c8908fb6ab1ecac189ce43
468,train,part5-fresh|6c9749bb31aac49d762ce078
469,train,part5-fresh|71e708460d1da609689090ab
470,train,part5-fresh|fc7c118f38b5b5807541bde7
471,test,part5-fresh|8df5bd541ac28b67812f2d50
472,test,part5-fresh|58881edfdb5ee78be5be53bd
473,val,part5-fresh|c61bb9a2b8ee0e04c398086f
474,train,part5-fresh|281504f4fc05792918189b56
475,val,part5-fresh|a0112e539ab7a6c611234b32
476,test,part5-fresh|044ae00cfb246a3eb75eb85d
477,test,part5-fresh|22184280e63d5ae6552669e1
478,val,part5-fresh|9663e70026470e03ebdaa505
479,val,part5-fresh|cc789cc39f13d23f17ffe8a7
480,test,part5-fresh|f2835334f1edc3d001db3ce9
481,train,part5-fresh|0f70c62cb4613285bf7ae2a1
482,val,part5-fresh|b47310b4ba7a6c0b70565993
483,train,part5-fresh|fc39fb295b742cba75993c65
484,train,part5-fresh|cbd3b7547326ef085bbe43df
485,test,part5-fresh|995c0708887600813285cdc4
486,val,part5-fresh|613c777fef5fb65a4ddc3009
487,train,part5-fresh|6e743313a0ca45c7866f16ac
488,val,part5-fresh|2687177b4c497261cc00e93f
489,test,part5-fresh|f961e1a50c6755d1dfc586c9
490,train,part5-fresh|4784f506e88fab172c1c075c
491,train,part5-fresh|fa92f0ee395b3dd65fea016a
492,train,part5-fresh|62e1fbddbab61dd45a228e96
493,train,part5-fresh|934e4de1bde6bcea78aa87ab
494,train,part5-fresh|be5e5d64ef32bb567b66349f
495,train,part5-fresh|76df2292ae58da496356246a
496,train,part5-fresh|d38a4573a44957bb99d67a0a
497,train,part5-fresh|b949d662cc6037044cc5c036
498,test,part5-fresh|14c0ab4036c0892a396f042c
499,train,part5-fresh|618c9e82eac5a603d107ad36
500,test,part5-fresh|e80a4540c1cf3c043c8a61f0
501,train,part5-fresh|2869a95ef6dd170d6e3df919
502,test,part5-fresh|58d900fca84556d4228a544e
503,val,part5-fresh|bf45d50cc9dc3900da9e34bb
504,train,part5-fresh|4c7079333dd33e87b17292df
505,train,part5-fresh|961705f8e0ca41a6a165d988
