row_id,split,group_key
193,val,run2|2518ce6a26ecc4102de59bc6
194,train,run2|f758133c50aa885042605865
195,test,run2|8a002e6bb29cfe60345eec5f
196,train,run2|45c8163d85c843e453d1cf71
197,val,run2|d529b775880721b6d8f25be7
198,test,run2|3bf9a4795f09c0e36f4de5c9
199,train,run2|3890db6d79736647867a518c
200,train,run2|478327b4808c93ffb87b7c10
201,val,run2|2082ea83d0ae651fb5283c6c
202,train,run2|fa1ec52e783b05f1495997af
203,test,run2|eeb6492a9d9d0f18488a17b3
204,train,run2|9c79af0132637572f9930fe4
205,train,run2|296c98c4a3be66c41fd5bc9a
206,train,run2|17dde8cf2afb54d99ab0ac5e
207,train,run2|f41bd4cc7e7e8f66cb5cc455
208,train,run2|ab0cfdaf6eb6c3e773bfacfa
209,train,run2|5ddf743ef23544520e244a98
210,train,run2|5d44bf5aea69f568205ce1a1
211,test,run2|d16dac38dfafc94fb4116549
212,test,run2|00aa36e49fe6181b6afd3e8c
213,train,run2|e9826cf72a65db922595ebda
214,train,run2|ccee71a3d6025b45c633524c
215,test,run2|b0c2aee832fa84239d018de5
216,test,run2|85f08222aa5e6d7dd52cb5b7
217,val,run2|616fa19d97321021af51bd04
218,train,run2|bdd287258858da63757942d0
219,test,run2|83b59ff12c3cd90b020cb4bf
220,test,run2|3eb6ab2bead24f6dbcaffb34
221,test,run2|53c5994836cb3b6c7c2b50bb
222,test,run2|1fa376de3e6b876b19e90d51
223,test,run2|d3b30309cc67bacc71abf70b
224,val,run2|5cd09b0c289144baa4be6a4d
225,test,run2|8f21edcfccb78c694d9da86e
226,train,run2|a375e7eb2c52a1c008a7a88d
227,train,run2|749e96ede19c4287ce8048bf
228,test,run2|bc02eaf538e23f6c5980271d
229,val,run2|f1ff5ab8939772119e714602
230,train,run2|d6896a3310a9e7b3d084575e
231,test,run2|fc66938eae33f094b47b285e
232,val,run2|68d8e42113d3b619daeef994
233,train,run2|b3e4669774758a43d98ef406
234,test,run2|95a32918d0bf71415898809a
235,train,run2|a21e20fc3d9a0961ae8d2f4d
236,test,run2|e7e3012465a1ec02ccac0cea
237,train,run2|c2ffcc863534ee8cd4468891
238,train,run2|700535596dbf7e80b8baed77
239,train,run2|a4c0fbe3ec84f7fc67e8d92d
240,train,run2|79a3c284bcbfbfe4ee441972
241,train,run2|5dd149d4bb023ecd9141647d
242,train,run2|7de1010e5abf280a43a8412b
243,train,run2|594ff3863ddda259fe03af8d
244,train,run2|64f8537fac850c8ed5303d3a
245,train,run2|aae4758eef69c562ba8f20e2
246,train,run2|66701efc4e80831fddff5c38
247,val,run2|fb443d0a8d107797e8b5c2e5
248,val,run2|5b22bde7922cc65aec1d8ce4
249,train,run2|187756ad1fb6d383d0f29002
250,train,run2|c373fa08a7b996b23e055285
251,train,run2|4391c6e43c588f977e24f394
252,test,run2|fd8297ed4e9bf1912c19c03a
253,train,run2|76e964463ab4412d1bf504eb
254,train,run2|7fc5f3c32280ebf8756bf781
255,train,run2|02b43d4024aa6aff8f544c4d
256,val,run2|2518ce6a26ecc4102de59bc6
257,train,run2|f758133c50aa885042605865
258,test,run2|8a002e6bb29cfe60345eec5f
259,train,run2|45c8163d85c843e453d1cf71
260,val,run2|d529b775880721b6d8f25be7
261,test,run2|3bf9a4795f09c0e36f4de5c9
262,train,run2|3890db6d79736647867a518c
263,train,run2|478327b4808c93ffb87b7c10
264,val,run2|2082ea83d0ae651fb5283c6c
265,train,run2|fa1ec52e783b05f1495997af
266,test,run2|eeb6492a9d9d0f18488a17b3
267,train,run2|9c79af0132637572f9930fe4
268,train,run2|296c98c4a3be66c41fd5bc9a
269,train,run2|17dde8cf2afb54d99ab0ac5e
270,train,run2|f41bd4cc7e7e8f66cb5cc455
271,train,run2|ab0cfdaf6eb6c3e773bfacfa
272,train,run2|5ddf743ef23544520e244a98
273,train,run2|5d44bf5aea69f568205ce1a1
274,test,run2|d16dac38dfafc94fb4116549
275,test,run2|00aa36e49fe6181b6afd3e8c
276,train,run2|e9826cf72a65db922595ebda
277,train,run2|ccee71a3d6025b45c633524c
278,test,run2|b0c2aee832fa84239d018de5
279,test,run2|85f08222aa5e6d7dd52cb5b7
280,val,run2|616fa19d97321021af51bd04
281,train,run2|bdd287258858da63757942d0
282,test,run2|83b59ff12c3cd90b020cb4bf
283,test,run2|3eb6ab2bead24f6dbcaffb34
284,test,run2|53c5994836cb3b6c7c2b50bb
285,test,run2|1fa376de3e6b876b19e90d51
286,test,run2|d3b30309cc67bacc71abf70b
287,val,run2|5cd09b0c289144baa4be6a4d
288,test,run2|8f21edcfccb78c694d9da86e
289,train,run2|a375e7eb2c52a1c008a7a88d
290,train,run2|749e96ede19c4287ce8048bf
291,test,run2|bc02eaf538e23f6c5980271d
292,val,run2|f1ff5ab8939772119e714602
293,train,run2|d6896a3310a9e7b3d084575e
294,test,run2|fc66938eae33f094b47b285e
295,val,run2|68d8e42113d3b619daeef994
296,train,run2|b3e4669774758a43d98ef406
297,test,run2|95a32918d0bf71415898809a
298,train,run2|a21e20fc3d9a0961ae8d2f4d
299,test,run2|e7e3012465a1ec02ccac0cea
300,train,run2|c2ffcc863534ee8cd4468891
301,train,run2|700535596dbf7e80b8baed77
302,train,run2|a4c0fbe3ec84f7fc67e8d92d
303,train,run2|79a3c284bcbfbfe4ee441972
304,train,run2|5dd149d4bb023ecd9141647d
305,train,run2|7de1010e5abf280a43a8412b
306,train,run2|594ff3863ddda259fe03af8d
307,train,run2|64f8537fac850c8ed5303d3a
308,train,run2|aae4758eef69c562ba8f20e2
309,train,run2|66701efc4e80831fddff5c38
310,val,run2|fb443d0a8d107797e8b5c2e5
311,val,run2|5b22bde7922cc65aec1d8ce4
312,train,run2|187756ad1fb6d383d0f29002
313,train,run2|c373fa08a7b996b23e055285
314,train,run2|4391c6e43c588f977e24f394
315,test,run2|fd8297ed4e9bf1912c19c03a
316,train,run2|76e964463ab4412d1bf504eb
317,train,run2|7fc5f3c32280ebf8756bf781
318,train,run2|02b43d4024aa6aff8f544c4d
319,val,run2|2518ce6a26ecc4102de59bc6
320,train,run2|f758133c50aa885042605865
321,test,run2|8a002e6bb29cfe60345eec5f
322,train,run2|45c8163d85c843e453d1cf71
323,val,run2|d529b775880721b6d8f25be7
324,test,run2|3bf9a4795f09c0e36f4de5c9
325,train,run2|3890db6d79736647867a518c
326,train,run2|478327b4808c93ffb87b7c10
327,val,run2|2082ea83d0ae651fb5283c6c
328,train,run2|fa1ec52e783b05f1495997af
329,test,run2|eeb6492a9d9d0f18488a17b3
330,train,run2|9c79af0132637572f9930fe4
331,train,run2|296c98c4a3be66c41fd5bc9a
332,train,run2|17dde8cf2afb54d99ab0ac5e
333,train,run2|f41bd4cc7e7e8f66cb5cc455
334,train,run2|ab0cfdaf6eb6c3e773bfacfa
335,train,run2|5ddf743ef23544520e244a98
336,train,run2|5d44bf5aea69f568205ce1a1
337,test,run2|d16dac38dfafc94fb4116549
338,test,run2|00aa36e49fe6181b6afd3e8c
339,train,run2|e9826cf72a65db922595ebda
340,train,run2|ccee71a3d6025b45c633524c
341,test,run2|b0c2aee832fa84239d018de5
342,test,run2|85f08222aa5e6d7dd52cb5b7
343,val,run2|616fa19d97321021af51bd04
344,train,run2|bdd287258858da63757942d0
345,test,run2|83b59ff12c3cd90b020cb4bf
346,test,run2|3eb6ab2bead24f6dbcaffb34
347,test,run2|53c5994836cb3b6c7c2b50bb
348,test,run2|1fa376de3e6b876b19e90d51
349,test,run2|d3b30309cc67bacc71abf70b
350,val,run2|5cd09b0c289144baa4be6a4d
351,test,run2|8f21edcfccb78c694d9da86e
352,train,run2|a375e7eb2c52a1c008a7a88d
353,train,run2|749e96ede19c4287ce8048bf
354,test,run2|bc02eaf538e23f6c5980271d
355,val,run2|f1ff5ab8939772119e714602
356,train,run2|d6896a3310a9e7b3d084575e
357,test,run2|fc66938eae33f094b47b285e
358,val,run2|68d8e42113d3b619daeef994
359,train,run2|b3e4669774758a43d98ef406
360,test,run2|95a32918d0bf71415898809a
361,train,run2|a21e20fc3d9a0961ae8d2f4d
362,test,run2|e7e3012465a1ec02ccac0cea
363,train,run2|c2ffcc863534ee8cd4468891
364,train,run2|700535596dbf7e80b8baed77
365,train,run2|a4c0fbe3ec84f7fc67e8d92d
366,train,run2|79a3c284bcbfbfe4ee441972
367,train,run2|5dd149d4bb023ecd9141647d
368,train,run2|7de1010e5abf280a43a8412b
369,train,run2|594ff3863ddda259fe03af8d
370,train,run2|64f8537fac850c8ed5303d3a
371,train,run2|aae4758eef69c562ba8f20e2
372,train,run2|66701efc4e80831fddff5c38
373,val,run2|fb443d0a8d107797e8b5c2e5
374,val,run2|5b22bde7922cc65aec1d8ce4
375,train,run2|187756ad1fb6d383d0f29002
376,train,run2|c373fa08a7b996b23e055285
377,train,run2|4391c6e43c588f977e24f394
378,test,run2|fd8297ed4e9bf1912c19c03a
379,train,run2|76e964463ab4412d1bf504eb
380,train,run2|7fc5f3c32280ebf8756bf781
381,train,run2|02b43d4024aa6aff8f544c4d
382,val,run2|2518ce6a26ecc4102de59bc6
383,train,run2|f758133c50aa885042605865
384,test,run2|8a002e6bb29cfe60345eec5f
385,train,run2|45c8163d85c843e453d1cf71
386,val,run2|d529b775880721b6d8f25be7
387,test,run2|3bf9a4795f09c0e36f4de5c9
388,train,run2|3890db6d79736647867a518c
389,train,run2|478327b4808c93ffb87b7c10
390,val,run2|2082ea83d0ae651fb5283c6c
391,train,run2|fa1ec52e783b05f1495997af
392,test,run2|eeb6492a9d9d0f18488a17b3
393,train,run2|9c79af0132637572f9930fe4
394,train,run2|296c98c4a3be66c41fd5bc9a
395,train,run2|17dde8cf2afb54d99ab0ac5e
396,train,run2|f41bd4cc7e7e8f66cb5cc455
397,train,run2|ab0cfdaf6eb6c3e773bfacfa
398,train,run2|5ddf743ef23544520e244a98
399,train,run2|5d44bf5aea69f568205ce1a1
400,test,run2|d16dac38dfafc94fb4116549
401,test,run2|00aa36e49fe6181b6afd3e8c
402,train,run2|e9826cf72a65db922595ebda
403,train,run2|ccee71a3d6025b45c633524c
404,test,run2|b0c2aee832fa84239d018de5
405,test,run2|85f08222aa5e6d7dd52cb5b7
406,val,run2|616fa19d97321021af51bd04
407,train,run2|bdd287258858da63757942d0
408,test,run2|83b59ff12c3cd90b020cb4bf
409,test,run2|3eb6ab2bead24f6dbcaffb34
410,test,run2|53c5994836cb3b6c7c2b50bb
411,test,run2|1fa376de3e6b876b19e90d51
412,test,run2|d3b30309cc67bacc71abf70b
413,val,run2|5cd09b0c289144baa4be6a4d
414,test,run2|8f21edcfccb78c694d9da86e
415,train,run2|a375e7eb2c52a1c008a7a88d
416,train,run2|749e96ede19c4287ce8048bf
417,test,run2|bc02eaf538e23f6c5980271d
418,val,run2|f1ff5ab8939772119e714602
419,train,run2|d6896a3310a9e7b3d084575e
420,test,run2|fc66938eae33f094b47b285e
421,val,run2|68d8e42113d3b619daeef994
422,train,run2|b3e4669774758a43d98ef406
423,test,run2|95a32918d0bf71415898809a
424,train,run2|a21e20fc3d9a0961ae8d2f4d
425,test,run2|e7e3012465a1ec02ccac0cea
426,train,run2|c2ffcc863534ee8cd4468891
427,train,run2|700535596dbf7e80b8baed77
428,train,run2|a4c0fbe3ec84f7fc67e8d92d
429,train,run2|79a3c284bcbfbfe4ee441972
430,train,run2|5dd149d4bb023ecd9141647d
431,train,run2|7de1010e5abf280a43a8412b
432,train,run2|594ff3863ddda259fe03af8d
433,train,run2|64f8537fac850c8ed5303d3a
434,train,run2|aae4758eef69c562ba8f20e2
435,train,run2|66701efc4e80831fddff5c38
436,val,run2|fb443d0a8d107797e8b5c2e5
437,val,run2|5b22bde7922cc65aec1d8ce4
438,train,run2|187756ad1fb6d383d0f29002
439,train,run2|c373fa08a7b996b23e055285
440,train,run2|4391c6e43c588f977e24f394
441,test,run2|fd8297ed4e9bf1912c19c03a
442,train,run2|76e964463ab4412d1bf504eb
443,train,run2|7fc5f3c32280ebf8756bf781
444,train,run2|02b43d4024aa6aff8f544c4d
445,val,run2|2518ce6a26ecc4102de59bc6
446,train,run2|f758133c50aa885042605865
447,test,run2|8a002e6bb29cfe60345eec5f
448,train,run2|45c8163d85c843e453d1cf71
449,val,run2|d529b775880721b6d8f25be7
450,test,run2|3bf9a4795f09c0e36f4de5c9
451,train,run2|3890db6d79736647867a518c
452,train,run2|478327b4808c93ffb87b7c10
453,val,run2|2082ea83d0ae651fb5283c6c
454,train,run2|fa1ec52e783b05f1495997af
455,test,run2|eeb6492a9d9d0f18488a17b3
456,train,run2|9c79af0132637572f9930fe4
457,train,run2|296c98c4a3be66c41fd5bc9a
458,train,run2|17dde8cf2afb54d99ab0ac5e
459,train,run2|f41bd4cc7e7e8f66cb5cc455
460,train,run2|ab0cfdaf6eb6c3e773bfacfa
461,train,run2|5ddf743ef23544520e244a98
462,train,run2|5d44bf5aea69f568205ce1a1
463,test,run2|d16dac38dfafc94fb4116549
464,test,run2|00aa36e49fe6181b6afd3e8c
465,train,run2|e9826cf72a65db922595ebda
466,train,run2|ccee71a3d6025b45c633524c
467,test,run2|b0c2aee832fa84239d018de5
468,test,run2|85f08222aa5e6d7dd52cb5b7
469,val,run2|616fa19d97321021af51bd04
470,train,run2|bdd287258858da63757942d0
471,test,run2|83b59ff12c3cd90b020cb4bf
472,test,run2|3eb6ab2bead24f6dbcaffb34
473,test,run2|53c5994836cb3b6c7c2b50bb
474,test,run2|1fa376de3e6b876b19e90d51
475,test,run2|d3b30309cc67bacc71abf70b
476,val,run2|5cd09b0c289144baa4be6a4d
477,test,run2|8f21edcfccb78c694d9da86e
478,train,run2|a375e7eb2c52a1c008a7a88d
479,train,run2|749e96ede19c4287ce8048bf
480,test,run2|bc02eaf538e23f6c5980271d
481,val,run2|f1ff5ab8939772119e714602
482,train,run2|d6896a3310a9e7b3d084575e
483,test,run2|fc66938eae33f094b47b285e
484,val,run2|68d8e42113d3b619daeef994
485,train,run2|b3e4669774758a43d98ef406
486,test,run2|95a32918d0bf71415898809a
487,train,run2|a21e20fc3d9a0961ae8d2f4d
488,test,run2|e7e3012465a1ec02ccac0cea
489,train,run2|c2ffcc863534ee8cd4468891
490,train,run2|700535596dbf7e80b8baed77
491,train,run2|a4c0fbe3ec84f7fc67e8d92d
492,train,run2|79a3c284bcbfbfe4ee441972
493,train,run2|5dd149d4bb023ecd9141647d
494,train,run2|7de1010e5abf280a43a8412b
495,train,run2|594ff3863ddda259fe03af8d
496,train,run2|64f8537fac850c8ed5303d3a
497,train,run2|aae4758eef69c562ba8f20e2
498,train,run2|66701efc4e80831fddff5c38
499,val,run2|fb443d0a8d107797e8b5c2e5
500,val,run2|5b22bde7922cc65aec1d8ce4
501,train,run2|187756ad1fb6d383d0f29002
502,train,run2|c373fa08a7b996b23e055285
503,train,run2|4391c6e43c588f977e24f394
504,test,run2|fd8297ed4e9bf1912c19c03a
505,train,run2|76e964463ab4412d1bf504eb
506,train,run2|7fc5f3c32280ebf8756bf781
507,train,run2|02b43d4024aa6aff8f544c4d
508,val,run2|2518ce6a26ecc4102de59bc6
509,train,run2|f758133c50aa885042605865
510,test,run2|8a002e6bb29cfe60345eec5f
511,train,run2|45c8163d85c843e453d1cf71
512,val,run2|d529b775880721b6d8f25be7
513,test,run2|3bf9a4795f09c0e36f4de5c9
514,train,run2|3890db6d79736647867a518c
515,train,run2|478327b4808c93ffb87b7c10
516,val,run2|2082ea83d0ae651fb5283c6c
517,train,run2|fa1ec52e783b05f1495997af
518,test,run2|eeb6492a9d9d0f18488a17b3
519,train,run2|9c79af0132637572f9930fe4
520,train,run2|296c98c4a3be66c41fd5bc9a
521,train,run2|17dde8cf2afb54d99ab0ac5e
522,train,run2|f41bd4cc7e7e8f66cb5cc455
523,train,run2|ab0cfdaf6eb6c3e773bfacfa
524,train,run2|5ddf743ef23544520e244a98
525,train,run2|5d44bf5aea69f568205ce1a1
526,test,run2|d16dac38dfafc94fb4116549
527,test,run2|00aa36e49fe6181b6afd3e8c
528,train,run2|e9826cf72a65db922595ebda
529,train,run2|ccee71a3d6025b45c633524c
530,test,run2|b0c2aee832fa84239d018de5
531,test,run2|85f08222aa5e6d7dd52cb5b7
532,val,run2|616fa19d97321021af51bd04
533,train,run2|bdd287258858da63757942d0
534,test,run2|83b59ff12c3cd90b020cb4bf
535,test,run2|3eb6ab2bead24f6dbcaffb34
536,test,run2|53c5994836cb3b6c7c2b50bb
537,test,run2|1fa376de3e6b876b19e90d51
538,test,run2|d3b30309cc67bacc71abf70b
539,val,run2|5cd09b0c289144baa4be6a4d
540,test,run2|8f21edcfccb78c694d9da86e
541,train,run2|a375e7eb2c52a1c008a7a88d
542,train,run2|749e96ede19c4287ce8048bf
543,test,run2|bc02eaf538e23f6c5980271d
544,val,run2|f1ff5ab8939772119e714602
545,train,run2|d6896a3310a9e7b3d084575e
546,test,run2|fc66938eae33f094b47b285e
547,val,run2|68d8e42113d3b619daeef994
548,train,run2|b3e4669774758a43d98ef406
549,test,run2|95a32918d0bf71415898809a
550,train,run2|a21e20fc3d9a0961ae8d2f4d
551,test,run2|e7e3012465a1ec02ccac0cea
552,train,run2|c2ffcc863534ee8cd4468891
553,train,run2|700535596dbf7e80b8baed77
554,train,run2|a4c0fbe3ec84f7fc67e8d92d
555,train,run2|79a3c284bcbfbfe4ee441972
556,train,run2|5dd149d4bb023ecd9141647d
557,train,run2|7de1010e5abf280a43a8412b
558,train,run2|594ff3863ddda259fe03af8d
559,train,run2|64f8537fac850c8ed5303d3a
560,train,run2|aae4758eef69c562ba8f20e2
561,train,run2|66701efc4e80831fddff5c38
562,val,run2|fb443d0a8d107797e8b5c2e5
563,val,run2|5b22bde7922cc65aec1d8ce4
564,train,run2|187756ad1fb6d383d0f29002
565,train,run2|c373fa08a7b996b23e055285
566,train,run2|4391c6e43c588f977e24f394
567,test,run2|fd8297ed4e9bf1912c19c03a
568,train,run2|76e964463ab4412d1bf504eb
569,train,run2|7fc5f3c32280ebf8756bf781
570,train,run2|02b43d4024aa6aff8f544c4d
571,val,run2|2518ce6a26ecc4102de59bc6
572,train,run2|f758133c50aa885042605865
573,test,run2|8a002e6bb29cfe60345eec5f
574,train,run2|45c8163d85c843e453d1cf71
575,val,run2|d529b775880721b6d8f25be7
576,test,run2|3bf9a4795f09c0e36f4de5c9
577,train,run2|3890db6d79736647867a518c
578,train,run2|478327b4808c93ffb87b7c10
579,val,run2|2082ea83d0ae651fb5283c6c
580,train,run2|fa1ec52e783b05f1495997af
