row_id,known_status_count,login_attempts,login_attempts_known_outcome,complete_body_measurements,complete_duration_measurements,pending_at_scoring,timeouts,telemetry_dropped_in_window,interval_fully_observed,insufficient_history,telemetry_defects
49,3,0,0,3,3,0,0,0,False,False,0
50,2,0,0,2,2,0,0,0,False,True,0
51,3,0,0,3,3,0,0,0,False,False,0
52,3,0,0,3,3,0,0,0,False,False,0
53,3,0,0,3,3,0,0,0,False,False,0
54,3,0,0,3,3,0,0,0,False,False,0
55,2,0,0,2,2,0,0,0,False,True,0
56,2,0,0,2,2,0,0,0,False,True,0
57,2,0,0,2,2,0,0,0,False,True,0
58,2,0,0,2,2,0,0,0,False,True,0
59,2,0,0,2,2,0,0,0,False,True,0
60,2,0,0,2,2,0,0,0,False,True,0
61,2,0,0,2,2,0,0,0,False,True,0
62,2,0,0,2,2,0,0,0,False,True,0
63,2,0,0,2,2,0,0,0,False,True,0
64,2,0,0,2,2,0,0,0,False,True,0
65,2,0,0,2,2,0,0,0,False,True,0
66,2,0,0,2,2,0,0,0,False,True,0
67,2,0,0,2,2,0,0,0,False,True,0
68,1,0,0,1,1,0,0,0,False,True,0
69,1,0,0,1,1,0,0,0,False,True,0
70,2,0,0,2,2,0,0,0,False,True,0
71,1,0,0,1,1,0,0,0,False,True,0
72,2,0,0,2,2,0,0,0,False,True,0
73,2,0,0,2,2,0,0,0,False,True,0
74,2,0,0,2,2,0,0,0,False,True,0
75,2,0,0,2,2,0,0,0,False,True,0
76,2,0,0,2,2,0,0,0,False,True,0
77,2,0,0,2,2,0,0,0,False,True,0
78,2,0,0,2,2,0,0,0,False,True,0
79,2,0,0,2,2,0,0,0,False,True,0
80,8,0,0,8,8,0,0,0,True,False,0
81,12,0,0,12,12,0,0,0,True,False,0
82,10,0,0,10,10,0,0,0,True,False,0
83,11,0,0,11,11,0,0,0,True,False,0
84,10,0,0,10,10,0,0,0,True,False,0
85,11,0,0,11,11,0,0,0,True,False,0
86,11,0,0,11,11,0,0,0,True,False,0
87,11,0,0,11,11,0,0,0,True,False,0
88,11,0,0,11,11,0,0,0,True,False,0
89,8,8,8,8,8,0,0,0,True,False,0
90,5,0,0,5,5,0,0,0,True,False,0
91,12,0,0,12,12,0,0,0,True,False,0
92,10,0,0,10,10,0,0,0,True,False,0
93,0,114,0,0,0,0,0,0,True,False,0
94,86,0,0,86,86,0,0,0,True,False,0
95,93,0,0,93,93,0,0,0,True,False,0
96,48,0,0,48,48,0,0,0,True,False,0
97,70,0,0,70,70,0,0,0,True,False,0
98,10,0,0,10,10,0,0,0,True,False,0
99,9,0,0,9,9,0,0,0,True,False,0
100,12,0,0,12,12,0,0,0,True,False,0
101,11,0,0,11,11,0,0,0,True,False,0
102,10,0,0,10,10,0,0,0,True,False,0
103,8,2,2,8,8,0,0,0,True,False,0
104,7,3,3,7,7,0,0,0,True,False,0
105,9,3,3,9,9,0,0,0,True,False,0
106,6,2,2,6,6,0,0,0,True,False,0
107,8,3,3,8,8,0,0,0,True,False,0
108,8,3,3,8,8,0,0,0,True,False,0
109,9,2,2,9,9,0,0,0,True,False,0
110,8,2,2,8,8,0,0,0,True,False,0
111,6,0,0,6,6,0,0,0,True,False,0
112,7,0,0,7,7,0,0,0,True,False,0
113,6,0,0,6,6,0,0,0,True,False,0
114,8,0,0,8,8,0,0,0,True,False,0
115,7,0,0,7,7,0,0,0,True,False,0
116,7,0,0,7,7,0,0,0,True,False,0
117,9,0,0,9,9,0,0,0,True,False,0
118,7,0,0,7,7,0,0,0,True,False,0
119,14,0,0,14,14,0,0,0,True,False,0
120,13,0,0,13,13,0,0,0,True,False,0
121,18,0,0,18,18,0,0,0,True,False,0
122,14,0,0,14,14,0,0,0,True,False,0
123,15,0,0,15,15,0,0,0,True,False,0
124,12,0,0,12,12,0,0,0,True,False,0
125,15,0,0,15,15,0,0,0,True,False,0
126,13,0,0,13,13,0,0,0,True,False,0
127,12,0,0,12,12,0,0,0,True,False,0
128,11,0,0,11,11,0,0,0,True,False,0
129,6,0,0,6,6,0,0,0,True,False,0
130,12,0,0,12,12,0,0,0,True,False,0
131,12,0,0,12,12,0,0,0,True,False,0
132,12,0,0,12,12,0,0,0,True,False,0
133,12,0,0,12,12,0,0,0,True,False,0
134,6,0,0,6,6,0,0,0,True,False,0
135,7,0,0,7,7,0,0,0,True,False,0
136,16,0,0,16,16,0,0,0,True,False,0
137,13,0,0,13,13,0,0,0,True,False,0
138,13,0,0,13,13,0,0,0,True,False,0
139,8,0,0,8,8,0,0,0,True,False,0
140,7,0,0,7,7,0,0,0,True,False,0
141,8,0,0,8,8,0,0,0,True,False,0
142,9,0,0,9,9,0,0,0,True,False,0
143,1,0,0,1,1,0,0,0,True,True,0
144,1,0,0,1,1,0,0,0,True,True,0
145,1,0,0,1,1,0,0,0,True,True,0
146,8,0,0,8,8,0,0,0,True,False,0
147,13,0,0,13,13,0,0,0,True,False,0
148,8,0,0,8,8,0,0,0,True,False,0
149,8,0,0,8,8,0,0,0,True,False,0
150,10,0,0,10,10,0,0,0,True,False,0
151,12,0,0,12,12,0,0,0,True,False,0
152,9,0,0,9,9,0,0,0,True,False,0
153,10,0,0,10,10,0,0,0,True,False,0
154,12,0,0,12,12,0,0,0,True,False,0
155,7,7,7,7,7,0,0,0,True,False,0
156,5,0,0,5,5,0,0,0,True,False,0
157,12,0,0,12,12,0,0,0,True,False,0
158,10,0,0,10,10,0,0,0,True,False,0
159,0,116,0,0,0,0,0,0,True,False,0
160,0,0,0,0,0,0,0,0,True,False,0
161,97,0,0,97,97,0,0,0,True,False,0
162,48,0,0,48,48,0,0,0,True,False,0
163,74,0,0,74,74,0,0,0,True,False,0
164,12,0,0,12,12,0,0,0,True,False,0
165,11,0,0,11,11,0,0,0,True,False,0
166,13,0,0,13,13,0,0,0,True,False,0
167,10,0,0,10,10,0,0,0,True,False,0
168,11,0,0,11,11,0,0,0,True,False,0
169,6,0,0,6,6,0,0,0,True,False,0
170,8,0,0,8,8,0,0,0,True,False,0
171,8,0,0,8,8,0,0,0,True,False,0
172,5,0,0,5,5,0,0,0,True,False,0
173,8,0,0,8,8,0,0,0,True,False,0
174,8,0,0,8,8,0,0,0,True,False,0
175,7,0,0,7,7,0,0,0,True,False,0
176,8,0,0,8,8,0,0,0,True,False,0
177,5,0,0,5,5,0,0,0,True,False,0
178,8,0,0,8,8,0,0,0,True,False,0
179,8,0,0,8,8,0,0,0,True,False,0
180,9,0,0,9,9,0,0,0,True,False,0
181,10,0,0,10,10,0,0,0,True,False,0
182,7,0,0,7,7,0,0,0,True,False,0
183,9,0,0,9,9,0,0,0,True,False,0
184,5,0,0,5,5,0,0,0,True,False,0
185,12,0,0,12,12,0,0,0,True,False,0
186,12,0,0,12,12,0,0,0,True,False,0
187,13,0,0,13,13,0,0,0,True,False,0
188,15,0,0,15,15,0,0,0,True,False,0
189,14,0,0,14,14,0,0,0,True,False,0
190,16,0,0,16,16,0,0,0,True,False,0
191,14,0,0,14,14,0,0,0,True,False,0
192,13,0,0,13,13,0,0,0,True,False,0
193,12,0,0,12,12,0,0,0,True,False,0
194,13,0,0,13,13,0,0,0,True,False,0
195,6,0,0,6,6,0,0,0,True,False,0
196,12,0,0,12,12,0,0,0,True,False,0
197,12,0,0,12,12,0,0,0,True,False,0
198,12,0,0,12,12,0,0,0,True,False,0
199,12,0,0,12,12,0,0,0,True,False,0
200,6,0,0,6,6,0,0,0,True,False,0
201,15,0,0,15,15,0,0,0,True,False,0
202,13,0,0,13,13,0,0,0,True,False,0
203,9,0,0,9,9,0,0,0,True,False,0
204,8,0,0,8,8,0,0,0,True,False,0
205,14,0,0,14,14,0,0,0,True,False,0
206,13,0,0,13,13,0,0,0,True,False,0
207,13,0,0,13,13,0,0,0,True,False,0
208,11,0,0,11,11,0,0,0,True,False,0
209,14,0,0,14,14,0,0,0,True,False,0
210,10,0,0,10,10,0,0,0,True,False,0
211,10,0,0,10,10,0,0,0,True,False,0
212,11,0,0,11,11,0,0,0,True,False,0
213,10,0,0,10,10,0,0,0,True,False,0
214,11,0,0,11,11,0,0,0,True,False,0
215,12,0,0,12,12,0,0,0,True,False,0
216,10,0,0,10,10,0,0,0,True,False,0
217,12,0,0,12,12,0,0,0,True,False,0
218,8,8,8,8,8,0,0,0,True,False,0
219,5,0,0,5,5,0,0,0,True,False,0
220,11,0,0,11,11,0,0,0,True,False,0
221,9,0,0,9,9,0,0,0,True,False,0
222,0,119,0,0,0,0,0,0,True,False,0
223,0,0,0,0,0,0,0,0,True,False,0
224,93,0,0,93,93,0,0,0,True,False,0
225,46,0,0,46,46,0,0,0,True,False,0
226,72,0,0,72,72,0,0,0,True,False,0
227,10,0,0,10,10,0,0,0,True,False,0
228,12,0,0,12,12,0,0,0,True,False,0
229,10,0,0,10,10,0,0,0,True,False,0
230,10,0,0,10,10,0,0,0,True,False,0
231,13,0,0,13,13,0,0,0,True,False,0
232,9,0,0,9,9,0,0,0,True,False,0
233,8,0,0,8,8,0,0,0,True,False,0
234,8,0,0,8,8,0,0,0,True,False,0
235,8,0,0,8,8,0,0,0,True,False,0
236,8,0,0,8,8,0,0,0,True,False,0
237,8,0,0,8,8,0,0,0,True,False,0
238,7,0,0,7,7,0,0,0,True,False,0
239,8,0,0,8,8,0,0,0,True,False,0
240,8,0,0,8,8,0,0,0,True,False,0
241,8,0,0,8,8,0,0,0,True,False,0
242,7,0,0,7,7,0,0,0,True,False,0
243,7,0,0,7,7,0,0,0,True,False,0
244,7,0,0,7,7,0,0,0,True,False,0
245,6,0,0,6,6,0,0,0,True,False,0
246,6,0,0,6,6,0,0,0,True,False,0
247,8,0,0,8,8,0,0,0,True,False,0
248,15,0,0,15,15,0,0,0,True,False,0
249,14,0,0,14,14,0,0,0,True,False,0
250,13,0,0,13,13,0,0,0,True,False,0
251,15,0,0,15,15,0,0,0,True,False,0
252,13,0,0,13,13,0,0,0,True,False,0
253,14,0,0,14,14,0,0,0,True,False,0
254,14,0,0,14,14,0,0,0,True,False,0
255,14,0,0,14,14,0,0,0,True,False,0
256,12,0,0,12,12,0,0,0,True,False,0
257,11,0,0,11,11,0,0,0,True,False,0
258,6,0,0,6,6,0,0,0,True,False,0
259,12,0,0,12,12,0,0,0,True,False,0
260,11,0,0,11,11,0,0,0,True,False,0
261,12,0,0,12,12,0,0,0,True,False,0
262,12,0,0,12,12,0,0,0,True,False,0
263,6,0,0,6,6,0,0,0,True,False,0
264,4,0,0,4,4,0,0,0,True,False,0
265,13,0,0,13,13,0,0,0,True,False,0
266,9,0,0,9,9,0,0,0,True,False,0
267,7,0,0,7,7,0,0,0,True,False,0
268,10,0,0,10,10,0,0,0,True,False,0
269,17,0,0,17,17,0,0,0,True,False,0
270,4,0,0,4,4,0,0,0,True,False,0
271,9,0,0,9,9,0,0,0,True,False,0
272,9,0,0,9,9,0,0,0,True,False,0
273,13,0,0,13,13,0,0,0,True,False,0
274,11,0,0,11,11,0,0,0,True,False,0
275,10,0,0,10,10,0,0,0,True,False,0
276,11,0,0,11,11,0,0,0,True,False,0
277,11,0,0,11,11,0,0,0,True,False,0
278,11,0,0,11,11,0,0,0,True,False,0
279,10,0,0,10,10,0,0,0,True,False,0
280,11,1,1,11,11,0,0,0,True,False,0
281,7,7,7,7,7,0,0,0,True,False,0
282,5,0,0,5,5,0,0,0,True,False,0
283,11,1,1,11,11,0,0,0,True,False,0
284,12,1,1,12,12,0,0,0,True,False,0
285,0,119,0,0,0,0,0,0,True,False,0
286,0,0,0,0,0,0,0,0,True,False,0
287,93,0,0,93,93,0,0,0,True,False,0
288,45,0,0,45,45,0,0,0,True,False,0
289,75,0,0,75,75,0,0,0,True,False,0
290,11,1,1,11,11,0,0,0,True,False,0
291,14,1,1,14,14,0,0,0,True,False,0
292,12,1,1,12,12,0,0,0,True,False,0
293,12,1,1,12,12,0,0,0,True,False,0
294,10,1,1,10,10,0,0,0,True,False,0
295,8,0,0,8,8,0,0,0,True,False,0
296,8,0,0,8,8,0,0,0,True,False,0
297,7,0,0,7,7,0,0,0,True,False,0
298,8,0,0,8,8,0,0,0,True,False,0
299,9,0,0,9,9,0,0,0,True,False,0
300,7,0,0,7,7,0,0,0,True,False,0
301,7,0,0,7,7,0,0,0,True,False,0
302,7,0,0,7,7,0,0,0,True,False,0
303,7,0,0,7,7,0,0,0,True,False,0
304,8,0,0,8,8,0,0,0,True,False,0
305,6,0,0,6,6,0,0,0,True,False,0
306,9,0,0,9,9,0,0,0,True,False,0
307,9,0,0,9,9,0,0,0,True,False,0
308,9,0,0,9,9,0,0,0,True,False,0
309,6,0,0,6,6,0,0,0,True,False,0
310,6,0,0,6,6,0,0,0,True,False,0
311,13,0,0,13,13,0,0,0,True,False,0
312,13,0,0,13,13,0,0,0,True,False,0
313,14,0,0,14,14,0,0,0,True,False,0
314,13,0,0,13,13,0,0,0,True,False,0
315,15,0,0,15,15,0,0,0,True,False,0
316,16,0,0,16,16,0,0,0,True,False,0
317,12,0,0,12,12,0,0,0,True,False,0
318,13,0,0,13,13,0,0,0,True,False,0
319,11,0,0,11,11,0,0,0,True,False,0
320,12,0,0,12,12,0,0,0,True,False,0
321,6,0,0,6,6,0,0,0,True,False,0
322,12,0,0,12,12,0,0,0,True,False,0
323,12,0,0,12,12,0,0,0,True,False,0
324,12,0,0,12,12,0,0,0,True,False,0
325,12,0,0,12,12,0,0,0,True,False,0
326,6,0,0,6,6,0,0,0,True,False,0
327,11,0,0,11,11,0,0,0,True,False,0
328,12,0,0,12,12,0,0,0,True,False,0
329,10,0,0,10,10,0,0,0,True,False,0
330,11,0,0,11,11,0,0,0,True,False,0
331,10,0,0,10,10,0,0,0,True,False,0
332,10,0,0,10,10,0,0,0,True,False,0
333,17,0,0,17,17,0,0,0,True,False,0
334,5,0,0,5,5,0,0,0,True,False,0
335,10,0,0,10,10,0,0,0,True,False,0
336,9,0,0,9,9,0,0,0,True,False,0
337,9,0,0,9,9,0,0,0,True,False,0
338,9,0,0,9,9,0,0,0,True,False,0
339,9,0,0,9,9,0,0,0,True,False,0
340,11,0,0,11,11,0,0,0,True,False,0
341,8,0,0,8,8,0,0,0,True,False,0
342,12,0,0,12,12,0,0,0,True,False,0
343,10,0,0,10,10,0,0,0,True,False,0
344,8,8,8,8,8,0,0,0,True,False,0
345,5,0,0,5,5,0,0,0,True,False,0
346,7,0,0,7,7,0,0,0,True,False,0
347,9,0,0,9,9,0,0,0,True,False,0
348,3,120,3,3,3,0,0,0,True,False,0
349,0,0,0,0,0,0,0,0,True,False,0
350,93,0,0,93,93,0,0,0,True,False,0
351,45,0,0,45,45,0,0,0,True,False,0
352,70,0,0,70,70,0,0,0,True,False,0
353,8,0,0,8,8,0,0,0,True,False,0
354,8,0,0,8,8,0,0,0,True,False,0
355,8,0,0,8,8,0,0,0,True,False,0
356,9,0,0,9,9,0,0,0,True,False,0
357,7,0,0,7,7,0,0,0,True,False,0
358,7,0,0,7,7,0,0,0,True,False,0
359,9,0,0,9,9,0,0,0,True,False,0
360,7,0,0,7,7,0,0,0,True,False,0
361,7,0,0,7,7,0,0,0,True,False,0
362,7,0,0,7,7,0,0,0,True,False,0
363,8,0,0,8,8,0,0,0,True,False,0
364,7,0,0,7,7,0,0,0,True,False,0
365,8,0,0,8,8,0,0,0,True,False,0
366,7,0,0,7,7,0,0,0,True,False,0
367,8,0,0,8,8,0,0,0,True,False,0
368,7,0,0,7,7,0,0,0,True,False,0
369,7,0,0,7,7,0,0,0,True,False,0
370,5,0,0,5,5,0,0,0,True,False,0
371,8,0,0,8,8,0,0,0,True,False,0
372,7,0,0,7,7,0,0,0,True,False,0
373,7,0,0,7,7,0,0,0,True,False,0
374,13,0,0,13,13,0,0,0,True,False,0
375,13,0,0,13,13,0,0,0,True,False,0
376,16,0,0,16,16,0,0,0,True,False,0
377,13,0,0,13,13,0,0,0,True,False,0
378,14,0,0,14,14,0,0,0,True,False,0
379,14,0,0,14,14,0,0,0,True,False,0
380,13,0,0,13,13,0,0,0,True,False,0
381,13,0,0,13,13,0,0,0,True,False,0
382,13,0,0,13,13,0,0,0,True,False,0
383,13,0,0,13,13,0,0,0,True,False,0
384,6,0,0,6,6,0,0,0,True,False,0
385,12,0,0,12,12,0,0,0,True,False,0
386,13,0,0,13,13,0,0,0,True,False,0
387,12,0,0,12,12,0,0,0,True,False,0
388,12,0,0,12,12,0,0,0,True,False,0
389,6,0,0,6,6,0,0,0,True,False,0
390,12,0,0,12,12,0,0,0,True,False,0
391,14,0,0,14,14,0,0,0,True,False,0
392,5,0,0,5,5,0,0,0,True,False,0
393,13,0,0,13,13,0,0,0,True,False,0
394,11,0,0,11,11,0,0,0,True,False,0
395,11,0,0,11,11,0,0,0,True,False,0
396,7,0,0,7,7,0,0,0,True,False,0
397,9,0,0,9,9,0,0,0,True,False,0
398,10,0,0,10,10,0,0,0,True,False,0
399,10,0,0,10,10,0,0,0,True,False,0
400,12,0,0,12,12,0,0,0,True,False,0
401,10,0,0,10,10,0,0,0,True,False,0
402,12,0,0,12,12,0,0,0,True,False,0
403,10,0,0,10,10,0,0,0,True,False,0
404,10,0,0,10,10,0,0,0,True,False,0
405,13,0,0,13,13,0,0,0,True,False,0
406,9,0,0,9,9,0,0,0,True,False,0
407,7,8,7,7,7,1,0,0,True,False,0
408,5,0,0,5,5,0,0,0,True,False,0
409,8,0,0,8,8,0,0,0,True,False,0
410,8,0,0,8,8,0,0,0,True,False,0
411,7,125,7,7,7,0,0,0,True,False,0
412,200,0,0,200,200,0,0,0,True,False,0
413,96,0,0,96,96,0,0,0,True,False,0
414,50,0,0,50,50,0,0,0,True,False,0
415,77,0,0,77,77,0,0,0,True,False,0
416,9,0,0,9,9,0,0,0,True,False,0
417,7,0,0,7,7,0,0,0,True,False,0
418,9,0,0,9,9,0,0,0,True,False,0
419,7,0,0,7,7,0,0,0,True,False,0
420,9,0,0,9,9,0,0,0,True,False,0
421,7,0,0,7,7,0,0,0,True,False,0
422,7,0,0,7,7,0,0,0,True,False,0
423,8,0,0,8,8,0,0,0,True,False,0
424,8,0,0,8,8,0,0,0,True,False,0
425,8,0,0,8,8,0,0,0,True,False,0
426,8,0,0,8,8,0,0,0,True,False,0
427,7,0,0,7,7,0,0,0,True,False,0
428,7,0,0,7,7,0,0,0,True,False,0
429,6,0,0,6,6,0,0,0,True,False,0
430,8,0,0,8,8,0,0,0,True,False,0
431,7,0,0,7,7,0,0,0,True,False,0
432,8,0,0,8,8,0,0,0,True,False,0
433,7,0,0,7,7,0,0,0,True,False,0
434,8,0,0,8,8,0,0,0,True,False,0
435,7,0,0,7,7,0,0,0,True,False,0
436,7,0,0,7,7,0,0,0,True,False,0
437,16,0,0,16,16,0,0,0,True,False,0
438,14,0,0,14,14,0,0,0,True,False,0
439,15,0,0,15,15,0,0,0,True,False,0
440,15,0,0,15,15,0,0,0,True,False,0
441,13,0,0,13,13,0,0,0,True,False,0
442,13,0,0,13,13,0,0,0,True,False,0
443,14,0,0,14,14,0,0,0,True,False,0
444,15,0,0,15,15,0,0,0,True,False,0
445,12,0,0,12,12,0,0,0,True,False,0
446,12,0,0,12,12,0,0,0,True,False,0
447,6,0,0,6,6,0,0,0,True,False,0
448,12,0,0,12,12,0,0,0,True,False,0
449,11,0,0,11,11,0,0,0,True,False,0
450,12,0,0,12,12,0,0,0,True,False,0
451,12,0,0,12,12,0,0,0,True,False,0
452,6,0,0,6,6,0,0,0,True,False,0
453,6,0,0,6,6,0,0,0,True,False,0
454,10,0,0,10,10,0,0,0,True,False,0
455,6,0,0,6,6,0,0,0,True,False,0
456,10,0,0,10,10,0,0,0,True,False,0
457,11,0,0,11,11,0,0,0,True,False,0
458,12,0,0,12,12,0,0,0,True,False,0
459,12,0,0,12,12,0,0,0,True,False,0
460,10,0,0,10,10,0,0,0,True,False,0
461,10,0,0,10,10,0,0,0,True,False,0
462,11,0,0,11,11,0,0,0,True,False,0
463,9,0,0,9,9,0,0,0,True,False,0
464,10,0,0,10,10,0,0,0,True,False,0
465,12,0,0,12,12,0,0,0,True,False,0
466,12,0,0,12,12,0,0,0,True,False,0
467,11,0,0,11,11,0,0,0,True,False,0
468,10,0,0,10,10,0,0,0,True,False,0
469,9,0,0,9,9,0,0,0,True,False,0
470,7,7,7,7,7,0,0,0,True,False,0
471,5,0,0,5,5,0,0,0,True,False,0
472,9,0,0,9,9,0,0,0,True,False,0
473,11,0,0,11,11,0,0,0,True,False,0
474,0,123,0,0,0,0,0,0,True,False,0
475,0,0,0,0,0,1,0,0,True,False,0
476,96,0,0,96,96,0,0,0,True,False,0
477,52,0,0,52,52,0,0,0,True,False,0
478,81,0,0,81,81,0,0,0,True,False,0
479,11,0,0,11,11,0,0,0,True,False,0
480,7,0,0,7,7,0,0,0,True,False,0
481,8,0,0,8,8,0,0,0,True,False,0
482,9,0,0,9,9,0,0,0,True,False,0
483,9,0,0,9,9,0,0,0,True,False,0
484,7,0,0,7,7,0,0,0,True,False,0
485,8,0,0,8,8,0,0,0,True,False,0
486,8,0,0,8,8,0,0,0,True,False,0
487,7,0,0,7,7,0,0,0,True,False,0
488,7,0,0,7,7,0,0,0,True,False,0
489,8,0,0,8,8,0,0,0,True,False,0
490,8,0,0,8,8,0,0,0,True,False,0
491,7,0,0,7,7,0,0,0,True,False,0
492,7,0,0,7,7,0,0,0,True,False,0
493,8,0,0,8,8,0,0,0,True,False,0
494,8,0,0,8,8,0,0,0,True,False,0
495,6,0,0,6,6,0,0,0,True,False,0
496,8,0,0,8,8,0,0,0,True,False,0
497,8,0,0,8,8,0,0,0,True,False,0
498,10,0,0,10,10,0,0,0,True,False,0
499,7,0,0,7,7,0,0,0,True,False,0
500,15,0,0,15,15,0,0,0,True,False,0
501,13,0,0,13,13,0,0,0,True,False,0
502,13,0,0,13,13,0,0,0,True,False,0
503,12,0,0,12,12,0,0,0,True,False,0
504,13,0,0,13,13,0,0,0,True,False,0
505,13,0,0,13,13,0,0,0,True,False,0
506,12,0,0,12,12,0,0,0,True,False,0
507,11,0,0,11,11,0,0,0,True,False,0
508,12,0,0,12,12,0,0,0,True,False,0
509,12,0,0,12,12,0,0,0,True,False,0
510,6,0,0,6,6,0,0,0,True,False,0
511,12,0,0,12,12,0,0,0,True,False,0
512,12,0,0,12,12,0,0,0,True,False,0
513,12,0,0,12,12,0,0,0,True,False,0
514,12,0,0,12,12,0,0,0,True,False,0
515,6,0,0,6,6,0,0,0,True,False,0
516,9,0,0,9,9,0,0,0,True,False,0
517,10,0,0,10,10,0,0,0,True,False,0
518,10,0,0,10,10,0,0,0,True,False,0
519,11,0,0,11,11,0,0,0,True,False,0
520,8,0,0,8,8,0,0,0,True,False,0
521,12,0,0,12,12,0,0,0,True,False,0
522,11,0,0,11,11,0,0,0,True,False,0
523,14,0,0,14,14,0,0,0,True,False,0
524,12,0,0,12,12,0,0,0,True,False,0
525,10,0,0,10,10,0,0,0,True,False,0
526,14,0,0,14,14,0,0,0,True,False,0
527,11,0,0,11,11,0,0,0,True,False,0
528,10,0,0,10,10,0,0,0,True,False,0
529,10,0,0,10,10,0,0,0,True,False,0
530,12,0,0,12,12,0,0,0,True,False,0
531,10,0,0,10,10,0,0,0,True,False,0
532,9,0,0,9,9,0,0,0,True,False,0
533,7,7,7,7,7,0,0,0,True,False,0
534,5,0,0,5,5,0,0,0,True,False,0
535,11,0,0,11,11,0,0,0,True,False,0
536,7,0,0,7,7,0,0,0,True,False,0
537,0,125,0,0,0,0,0,0,True,False,0
538,0,0,0,0,0,0,0,0,True,False,0
539,93,0,0,93,93,0,0,0,True,False,0
540,43,0,0,43,43,0,0,0,True,False,0
541,73,0,0,73,73,0,0,0,True,False,0
542,8,0,0,8,8,0,0,0,True,False,0
543,9,0,0,9,9,0,0,0,True,False,0
544,9,0,0,9,9,0,0,0,True,False,0
545,8,0,0,8,8,0,0,0,True,False,0
546,10,0,0,10,10,0,0,0,True,False,0
547,6,0,0,6,6,0,0,0,True,False,0
548,9,0,0,9,9,0,0,0,True,False,0
549,9,0,0,9,9,0,0,0,True,False,0
550,8,0,0,8,8,0,0,0,True,False,0
551,7,0,0,7,7,0,0,0,True,False,0
552,7,0,0,7,7,0,0,0,True,False,0
553,8,0,0,8,8,0,0,0,True,False,0
554,7,0,0,7,7,0,0,0,True,False,0
555,7,0,0,7,7,0,0,0,True,False,0
556,5,0,0,5,5,0,0,0,True,False,0
557,8,0,0,8,8,0,0,0,True,False,0
558,8,0,0,8,8,0,0,0,True,False,0
559,8,0,0,8,8,0,0,0,True,False,0
560,8,0,0,8,8,0,0,0,True,False,0
561,6,0,0,6,6,0,0,0,True,False,0
562,6,0,0,6,6,0,0,0,True,False,0
563,13,0,0,13,13,0,0,0,True,False,0
564,13,0,0,13,13,0,0,0,True,False,0
565,13,0,0,13,13,0,0,0,True,False,0
566,14,0,0,14,14,0,0,0,True,False,0
567,13,0,0,13,13,0,0,0,True,False,0
568,15,0,0,15,15,0,0,0,True,False,0
569,14,0,0,14,14,0,0,0,True,False,0
570,14,0,0,14,14,0,0,0,True,False,0
571,12,0,0,12,12,0,0,0,True,False,0
572,12,0,0,12,12,0,0,0,True,False,0
573,6,0,0,6,6,0,0,0,True,False,0
574,12,0,0,12,12,0,0,0,True,False,0
575,12,0,0,12,12,0,0,0,True,False,0
